User_ID,Session_ID,Query_Text,Query_Length,Search_Latency_ms,Results_Displayed,Clicked_Result_Rank,Click_Success,Reformulation_Count,Task_Success,Time_to_Completion_s,Dwell_Time_on_Result_ms
U01649,U01649_S1,help,,39.06606461794415,20.0,3.0,1.0,0.0,1.0,45.44913236751456,
U01018,U01018_S1,support,1.0,48.190872703765265,20.0,5.0,0.0,0.0,1.0,20.432963991848254,431.6164740461201
U00305,U00305_S1,checkout,1.0,64.20968585004282,10.0,1.0,,0.0,0.0,77.75179012257524,989.0506145431864
U01747,U01747_S2,return policy,2.0,,10.0,3.0,1.0,2.0,0.0,36.60994891668035,715.8227647750286
U00942,U00942_S2,return policy,2.0,72.6284123046289,20.0,5.0,0.0,0.0,1.0,39.51662408479804,369.33046979193904
U01697,U01697_S1,return policy,2.0,61.9576610869396,10.0,3.0,1.0,0.0,0.0,22.698086567554057,187.41232977648926
U00866,U00866_S1,password reset,2.0,57.434879440570654,50.0,3.0,1.0,0.0,1.0,53.75349547994458,883.9346150571646
U01590,U01590_S1,checkout,1.0,62.60462767405221,50.0,2.0,1.0,0.0,1.0,37.92570494511525,1340.9671945998268
U00215,U00215_S1,return policy,2.0,83.05561239931336,20.0,1.0,1.0,0.0,1.0,44.311410205391944,4458.073768217505
U01080,U01080_S2,help,1.0,50.21498655025846,10.0,2.0,1.0,0.0,1.0,35.9867609993977,671.1857102102416
U00265,U00265_S2,billing,1.0,34.73027893940684,10.0,1.0,1.0,0.0,1.0,16.437744367529337,
U00036,U00036_S2,return policy,2.0,47.441008295972075,10.0,1.0,1.0,0.0,1.0,10.611761979086648,1889.4453144342376
U00526,U00526_S2,support,1.0,42.959865165008665,10.0,4.0,0.0,0.0,1.0,19.63901914691078,653.7877696175599
U01137,U01137_S1,account settings,2.0,57.33716697509246,20.0,5.0,0.0,0.0,1.0,34.04620962035445,4593.604133441745
U01181,U01181_S2,,2.0,92.75175348158015,20.0,,0.0,0.0,0.0,37.69684839834926,
U01145,U01145_S1,checkout,1.0,42.177222889885414,50.0,4.0,0.0,1.0,0.0,62.267355636393404,1193.5230271429266
U01018,U01018_S1,checkout,1.0,26.282403101162537,50.0,2.0,1.0,0.0,1.0,49.05605605763925,
U01038,U01038_S2,help,1.0,31.45989319201438,20.0,2.0,1.0,0.0,,50.58441781449112,1639.3856562571002
U00930,U00930_S1,support,,48.922255893723474,20.0,4.0,0.0,1.0,0.0,49.94922048109385,115.62513022947272
U00665,U00665_S2,login,1.0,47.45310713705503,50.0,3.0,1.0,0.0,1.0,35.8368128621161,1773.0977161375117
U01060,U01060_S2,return policy,2.0,42.744862834137386,20.0,2.0,1.0,0.0,1.0,78.05432018570525,738.6069301032056
U00484,U00484_S2,product search,2.0,64.26966452275332,20.0,2.0,1.0,0.0,1.0,20.79512737865687,579.2673888152381
,U00057_S1,checkout,,62.928306785304855,20.0,3.0,1.0,0.0,1.0,36.35858656109387,448.7461981872683
U01257,U01257_S2,password reset,2.0,49.05512142656695,20.0,2.0,1.0,0.0,1.0,19.806854811063552,740.821680772659
U00058,U00058_S1,support,1.0,134.66326029417954,50.0,,1.0,0.0,,46.35077657849774,1370.8594003488058
U01362,,login,1.0,75.62286120155547,10.0,2.0,1.0,0.0,1.0,36.67721866792555,2375.9373266516786
U01779,U01779_S2,billing,1.0,24.975057738221892,10.0,3.0,1.0,0.0,1.0,24.454055069916294,184.50758109803095
U01204,,login,1.0,28.60126889708683,50.0,1.0,1.0,0.0,1.0,60.022312044203254,235.14110235928416
U00456,U00456_S2,account settings,2.0,21.69503128624434,10.0,2.0,1.0,0.0,1.0,19.525181688923666,1863.6399561967814
U00489,U00489_S1,return policy,2.0,61.546211275912064,10.0,1.0,1.0,1.0,0.0,131.84824841100448,1152.617872343244
U01187,U01187_S2,return policy,2.0,18.47107614038599,20.0,,0.0,0.0,0.0,35.55546516790966,1983.948942616437
U01230,U01230_S1,password reset,2.0,34.32681321338962,20.0,4.0,0.0,0.0,1.0,35.60102567621699,1981.9078572992476
U00516,U00516_S2,return policy,2.0,65.65441777291782,20.0,1.0,1.0,0.0,1.0,19.016293643951872,1523.217303846379
U01450,,billing,1.0,70.62650232866801,20.0,1.0,1.0,0.0,1.0,64.1862929127514,324.0789179399282
U01179,U01179_S1,login,1.0,44.52662205559569,20.0,3.0,1.0,0.0,1.0,20.035062316416163,3098.012396940866
U00047,U00047_S1,checkout,1.0,22.390423441900147,50.0,1.0,1.0,0.0,,39.022991864407935,1378.6899011196037
U00712,U00712_S1,return policy,2.0,99.03024837819753,10.0,1.0,1.0,0.0,1.0,33.206417192879684,2732.862867533739
U00021,U00021_S1,login,1.0,53.12342234095514,50.0,2.0,1.0,1.0,0.0,27.0515400913156,1856.965959246468
U00745,U00745_S1,login,1.0,67.79092938878838,20.0,1.0,1.0,0.0,1.0,15.286053320699807,1862.251354007679
U00723,U00723_S1,account settings,2.0,70.14047313560751,50.0,1.0,1.0,2.0,0.0,67.39543002029086,592.3592988259792
U01382,U01382_S1,help,1.0,87.99738466228385,50.0,,1.0,0.0,1.0,42.547040418313806,1028.683852469676
U00039,U00039_S2,checkout,1.0,51.362587944202886,10.0,1.0,1.0,0.0,1.0,20.68586625670456,3686.1423184068444
U01629,U01629_S1,support,1.0,66.55595889436267,10.0,,,0.0,1.0,60.146214388690815,
U01955,U01955_S2,,1.0,44.31064314727293,10.0,,0.0,0.0,1.0,21.913356157185124,
U01422,U01422_S1,product search,2.0,27.509412285359566,10.0,2.0,1.0,0.0,1.0,18.292756486585024,2021.745637108909
U01365,U01365_S1,password reset,2.0,81.44577551766344,,1.0,1.0,0.0,1.0,59.37339282630564,554.432720491569
U00732,U00732_S1,account settings,2.0,81.44370358669795,20.0,2.0,1.0,0.0,,32.7486384116196,1282.7956781200983
U01166,U01166_S1,product search,2.0,,10.0,2.0,1.0,0.0,1.0,27.399189551129517,633.3603812611835
U00733,U00733_S1,help,1.0,35.81526858645438,20.0,3.0,1.0,0.0,1.0,17.7029999601045,3203.1445209256362
U00012,U00012_S1,account settings,2.0,39.65563036864202,50.0,1.0,1.0,0.0,1.0,54.3491275010342,624.4534003643837
U01693,U01693_S1,help,1.0,61.56808829804453,20.0,3.0,1.0,0.0,,35.56624804285346,3966.833185002353
U00432,U00432_S2,product search,2.0,54.51921660175157,20.0,4.0,0.0,0.0,0.0,87.14252175498957,1049.8152146305326
U00748,U00748_S1,product search,2.0,31.225899525648632,50.0,2.0,1.0,0.0,1.0,15.755747469362001,11059.5718761513
U00505,U00505_S1,,1.0,45.99092089083258,10.0,1.0,1.0,1.0,0.0,32.14703119228666,348.2624275525243
U00916,U00916_S1,billing,1.0,101.19831753578667,20.0,1.0,1.0,0.0,1.0,24.910034727328885,199.1567539244338
U00013,U00013_S2,account settings,2.0,93.29240834985072,20.0,4.0,,0.0,1.0,81.42250537515443,596.9423397627053
U01519,U01519_S2,return policy,2.0,21.68626883485399,20.0,,0.0,0.0,1.0,18.26108781145843,
U00020,U00020_S1,login,1.0,38.070896864029216,20.0,3.0,1.0,0.0,1.0,16.560626314406164,1205.989415369604
U00729,U00729_S1,,2.0,31.05367903893924,50.0,1.0,1.0,0.0,1.0,25.952470004894494,2210.6555642662493
U00515,U00515_S2,return policy,2.0,89.14657681133309,,1.0,1.0,0.0,1.0,14.999083846553091,7898.91930826693
U01346,U01346_S1,help,1.0,116.6582598387868,10.0,1.0,1.0,0.0,1.0,4.4599988856883925,458.7298767797637
U00342,U00342_S2,return policy,2.0,128.37599154443356,20.0,2.0,1.0,2.0,0.0,44.470554613041884,344.23164712763725
U01258,U01258_S1,support,1.0,29.954470816372645,10.0,1.0,1.0,0.0,1.0,18.979463291544395,285.0528777422603
U01794,U01794_S2,checkout,1.0,77.94931679795322,10.0,2.0,1.0,0.0,1.0,14.20711406478031,1189.3217022449137
U00327,U00327_S1,password reset,2.0,45.62698747146743,50.0,3.0,1.0,0.0,1.0,45.92501009914385,3254.544149836302
U01946,U01946_S1,account settings,2.0,23.28946916026489,50.0,2.0,1.0,0.0,1.0,56.380697734980885,6741.517334858548
U01578,U01578_S1,product search,2.0,50.31683343074082,10.0,1.0,1.0,0.0,1.0,,502.09789968583885
U00108,U00108_S1,support,1.0,164.5481898422506,10.0,1.0,1.0,2.0,0.0,39.311392270340576,619.1056563054219
U00344,U00344_S1,product search,,42.301215688166344,50.0,1.0,1.0,0.0,1.0,12.121291203475604,1477.76390874474
U01284,,support,1.0,18.63097302305295,20.0,1.0,1.0,1.0,0.0,68.73580511832427,1212.431390666524
U00950,U00950_S1,help,1.0,33.88048057075757,20.0,4.0,0.0,0.0,1.0,64.30678664092588,998.4223456069404
U00071,U00071_S1,return policy,2.0,39.3070066413522,10.0,3.0,,0.0,1.0,41.09791946007487,1578.6849357584679
U00984,U00984_S1,support,1.0,74.12051155624543,10.0,1.0,1.0,0.0,1.0,29.06478845572641,6169.24235810936
U00794,U00794_S2,billing,1.0,80.28918688991277,50.0,,,0.0,1.0,17.912998278474408,3347.8817738790012
U00476,U00476_S1,help,1.0,38.00326090874565,20.0,1.0,1.0,0.0,0.0,6.494528612271807,
U01261,U01261_S2,account settings,2.0,44.87817159314137,10.0,1.0,1.0,0.0,1.0,12.216172656990482,1298.863282063663
U01835,U01835_S1,return policy,2.0,52.462522938372025,20.0,3.0,1.0,0.0,1.0,15.822444234879814,2888.4343201056636
U01921,U01921_S1,help,1.0,35.341819265115284,50.0,4.0,0.0,,1.0,34.75002409365103,295.9732103540668
U00474,U00474_S1,login,1.0,114.67975393275957,50.0,3.0,1.0,0.0,1.0,18.712560606079876,1001.6528683077128
U00309,U00309_S1,password reset,,42.44182004960162,10.0,,0.0,0.0,1.0,38.33530235284897,
U01545,U01545_S1,product search,2.0,92.79246606466002,20.0,,,0.0,0.0,41.51455565451955,
U00174,U00174_S1,billing,1.0,67.16199683158929,10.0,1.0,1.0,0.0,1.0,16.459881602226364,468.0612087643038
U01887,U01887_S1,support,1.0,21.906580853305684,20.0,1.0,1.0,0.0,1.0,54.434292802908274,350.5666867582995
U00307,U00307_S2,billing,1.0,26.2932528422994,20.0,4.0,0.0,0.0,0.0,50.165727629629686,2272.9615484284764
U00821,U00821_S1,product search,2.0,46.84020708239306,10.0,,0.0,0.0,0.0,51.04282673266072,
U00101,U00101_S1,,,61.55635128180053,10.0,1.0,1.0,0.0,1.0,11.79505766960985,834.7022697794469
U01852,U01852_S2,checkout,1.0,43.22966805417307,20.0,2.0,1.0,1.0,0.0,34.81188373066077,538.3225842152739
U01466,U01466_S1,support,1.0,32.36192072647295,50.0,,0.0,0.0,0.0,17.45243537117864,
U01786,U01786_S2,login,1.0,79.23241367593585,50.0,5.0,0.0,2.0,0.0,42.802108108540466,6475.805740873636
U00622,U00622_S1,return policy,2.0,43.36087605111871,10.0,1.0,1.0,0.0,1.0,,900.5336811003333
U01285,U01285_S1,product search,2.0,78.32129073644299,10.0,,0.0,1.0,,15.394053978514847,
U01686,U01686_S2,product search,2.0,42.63104935100274,10.0,2.0,1.0,0.0,1.0,63.66031176363142,690.6777933499258
U00122,U00122_S1,password reset,2.0,42.12552362229176,20.0,5.0,0.0,0.0,0.0,45.93668405138077,2554.2784012186994
U01742,U01742_S2,checkout,1.0,39.94767107457554,50.0,1.0,1.0,0.0,1.0,17.661833704521747,495.0672666412064
U00096,U00096_S2,support,1.0,53.13221640369846,50.0,1.0,1.0,0.0,1.0,39.869980235680174,469.48037751143113
U01301,U01301_S2,help,1.0,43.71198244903983,50.0,1.0,1.0,0.0,1.0,17.96192874777163,1448.0483809545478
U00640,U00640_S1,support,1.0,40.680466320179725,10.0,2.0,1.0,0.0,1.0,26.77090554419977,2205.46505699621
U00925,U00925_S2,password reset,2.0,58.36909008486129,20.0,3.0,1.0,0.0,1.0,23.76107325804529,2862.933276777998
U01831,U01831_S2,checkout,,31.799827358738053,10.0,2.0,1.0,0.0,1.0,162.78437623070874,296.2232137369005
U00970,,product search,2.0,61.9081262441917,50.0,3.0,1.0,0.0,1.0,40.481790330723584,1387.8288087326766
U00756,U00756_S1,password reset,2.0,73.84464504539373,50.0,2.0,1.0,0.0,1.0,3.6997209600294,180.34990741242427
U01038,U01038_S1,,2.0,44.10150588265497,20.0,3.0,1.0,0.0,1.0,60.13596656554124,681.5901871251182
U01382,U01382_S2,checkout,1.0,55.92223406523835,20.0,1.0,1.0,0.0,1.0,17.829876968212822,4875.381151772235
U00050,U00050_S1,checkout,1.0,56.58574456546956,50.0,,0.0,0.0,1.0,20.14328741658331,
U00608,U00608_S1,support,1.0,57.61168526450187,10.0,4.0,0.0,1.0,0.0,33.035394478822404,297.4409018784472
U01335,U01335_S2,billing,1.0,44.08796733504164,20.0,,0.0,0.0,1.0,55.801906824041154,
U00628,U00628_S1,help,1.0,34.560847698221465,20.0,2.0,1.0,0.0,,102.07634718354747,1118.554964354767
U00406,U00406_S1,login,1.0,62.65757992101276,50.0,4.0,0.0,0.0,1.0,10.635242524739638,281.2631059421154
U00315,U00315_S1,login,1.0,44.275777844094314,50.0,1.0,1.0,0.0,0.0,11.246065187018141,1573.8419377424195
U00149,U00149_S2,product search,2.0,115.4199015929739,20.0,1.0,1.0,0.0,1.0,16.84134669863475,4144.268921789861
U01656,U01656_S2,product search,2.0,38.338400589189085,10.0,1.0,1.0,0.0,1.0,19.027268862989146,1303.2383839278075
U01949,U01949_S1,account settings,2.0,44.68618334255226,50.0,5.0,0.0,0.0,1.0,86.49533294905686,1326.143940990742
U01600,U01600_S1,return policy,2.0,55.89706751616462,10.0,1.0,1.0,0.0,0.0,121.45177775149233,1698.1560433224047
U00929,U00929_S2,login,1.0,57.147416932602624,10.0,1.0,1.0,0.0,1.0,80.69509439444879,1661.7610929066145
U00313,U00313_S1,account settings,2.0,91.88934996463014,10.0,1.0,1.0,0.0,1.0,29.02120702963027,1498.3969763192076
U01510,U01510_S2,return policy,2.0,71.17607526967603,50.0,,0.0,,0.0,34.61259092239788,
U00747,U00747_S1,login,1.0,56.830064142233645,10.0,2.0,1.0,0.0,,66.9276076260519,2183.3010491020295
U00955,U00955_S1,help,1.0,40.66948256623679,50.0,4.0,,0.0,1.0,18.687082128951733,867.675256339553
U00485,U00485_S2,product search,2.0,80.04989547304216,50.0,1.0,1.0,0.0,0.0,65.14185109056655,580.2339701372846
U01589,U01589_S1,product search,2.0,41.10539188455844,10.0,2.0,1.0,0.0,1.0,31.115557564006053,303.3163527311907
U01570,U01570_S1,account settings,2.0,43.31606517194048,50.0,4.0,0.0,1.0,,20.430616604005326,2393.172146152261
U01749,U01749_S2,product search,2.0,66.54456871216567,50.0,1.0,1.0,0.0,0.0,37.882887860966086,3639.1553050219786
U00727,U00727_S1,checkout,1.0,121.42626222129572,10.0,1.0,1.0,1.0,0.0,122.27841136758468,1795.5619269357765
U01769,U01769_S2,help,1.0,76.31960131214723,10.0,1.0,1.0,0.0,1.0,89.36849784131654,4501.8731509328645
U01646,U01646_S1,checkout,1.0,28.435426049292385,20.0,1.0,1.0,0.0,1.0,28.352254794147473,171.96506989043203
U00143,U00143_S2,checkout,1.0,36.87416681664507,20.0,,0.0,0.0,1.0,19.074681167269166,
U00124,U00124_S1,login,1.0,54.822589924537795,20.0,1.0,1.0,0.0,1.0,20.34072754157402,479.7620635365014
U00118,U00118_S2,account settings,2.0,39.2657902064911,50.0,2.0,1.0,,1.0,23.914471116979623,131.4382391589229
U01627,U01627_S1,checkout,1.0,82.00636953270661,20.0,,0.0,0.0,1.0,24.459087818489635,
U00742,U00742_S1,product search,2.0,68.90986039836804,50.0,1.0,1.0,0.0,1.0,22.629807850920994,1206.9446392801026
U01271,U01271_S2,login,1.0,26.487013509604488,10.0,2.0,1.0,0.0,1.0,41.23611625535294,250.4250314170776
U00150,U00150_S2,checkout,1.0,40.04756094212643,10.0,2.0,1.0,0.0,1.0,27.865415277354966,512.9864039358728
U01335,U01335_S2,support,1.0,191.36895942518254,20.0,1.0,1.0,0.0,1.0,39.43631159202844,1739.14778180277
U01308,U01308_S1,,1.0,32.0050737279101,10.0,3.0,1.0,0.0,1.0,21.2112425250721,379.2559934734976
U01737,U01737_S1,help,1.0,69.9292993327879,10.0,1.0,1.0,0.0,1.0,8.11929212727508,559.3641215936372
U00810,U00810_S1,login,1.0,49.31029619718647,50.0,,0.0,0.0,1.0,33.10743688405489,
U00135,U00135_S2,support,1.0,48.5997293868305,50.0,,0.0,0.0,1.0,33.12545570557602,
U01534,U01534_S1,checkout,1.0,38.4491814207713,10.0,2.0,1.0,0.0,1.0,18.478320437225676,2268.29677350713
U00707,U00707_S1,product search,2.0,83.25272311395783,50.0,1.0,1.0,0.0,1.0,48.5633459943991,1227.6398066264114
U00873,U00873_S1,login,1.0,43.426058796206526,50.0,4.0,0.0,0.0,1.0,8.71571527585163,1104.670487327295
U00385,U00385_S1,billing,1.0,45.40385573879081,20.0,,0.0,0.0,1.0,49.33246918574723,
U00622,U00622_S2,password reset,2.0,62.32007891345667,50.0,2.0,1.0,0.0,0.0,26.57783084752206,589.6887025177333
U01574,U01574_S2,checkout,1.0,74.31081059210716,20.0,3.0,1.0,0.0,1.0,24.246189027538254,2854.9865050705466
U01965,U01965_S2,account settings,2.0,95.53307629132854,10.0,4.0,0.0,0.0,1.0,23.50780804374689,831.6171624765261
U00423,U00423_S1,billing,1.0,77.3883705711569,50.0,1.0,1.0,0.0,1.0,23.036488253770862,955.0706153591051
U00002,U00002_S1,product search,2.0,35.87846467452048,50.0,2.0,1.0,2.0,0.0,68.65173079845978,408.45737748962233
U00390,U00390_S2,billing,1.0,32.91251823858282,50.0,5.0,0.0,0.0,1.0,4.175361848569511,1692.3156429585135
U01387,U01387_S1,billing,1.0,67.25186878210226,50.0,1.0,1.0,0.0,1.0,7.250615267494473,1177.3922068513882
U00626,U00626_S1,help,1.0,64.65209711517531,,3.0,1.0,0.0,1.0,18.615652938493092,927.8561079553585
U01714,U01714_S1,billing,1.0,,50.0,1.0,1.0,0.0,1.0,33.38882485426573,2047.3146828049128
U01202,U01202_S2,product search,2.0,41.267549158266284,20.0,1.0,,0.0,1.0,23.91612491171364,682.0068263337713
U01967,U01967_S1,support,1.0,129.3297635556464,20.0,1.0,1.0,1.0,0.0,120.95850564829226,3129.394509627007
U01461,U01461_S2,checkout,1.0,43.520430101027216,50.0,2.0,1.0,1.0,,89.5012619822576,3048.4178255590264
U00949,,billing,1.0,86.76114299327774,50.0,3.0,1.0,0.0,1.0,52.12582512839493,302.1405988614011
U01296,U01296_S1,support,,49.44638925825802,,4.0,0.0,0.0,0.0,17.180881939516354,1914.5705707622224
U00919,U00919_S1,return policy,2.0,103.97427309505578,10.0,3.0,1.0,0.0,1.0,61.967173840621,2240.4035056518755
U01803,U01803_S1,support,1.0,65.98845011672121,20.0,1.0,1.0,0.0,1.0,23.533897757131257,1250.2427270976193
U00831,U00831_S1,support,1.0,,,4.0,0.0,0.0,1.0,71.16653576881228,3521.1676032272703
U01964,U01964_S1,password reset,2.0,36.40314445592456,20.0,1.0,1.0,0.0,1.0,67.17393119089449,2928.4398913229525
U01191,U01191_S1,account settings,2.0,74.49799791125905,20.0,1.0,1.0,2.0,0.0,19.50962475369085,2782.5349392664357
U01880,U01880_S1,password reset,2.0,63.090292616800575,,2.0,1.0,0.0,1.0,59.649236823705536,169.65344611552428
U01669,U01669_S2,billing,1.0,33.71037295055485,50.0,,1.0,0.0,1.0,49.70139522353117,102.50488836176848
U01329,U01329_S1,login,,36.95374950163927,50.0,1.0,1.0,0.0,1.0,110.54971800883644,294.5036113021775
U01660,U01660_S2,product search,2.0,60.27259088898069,50.0,1.0,1.0,0.0,1.0,,6372.773842086926
U00334,U00334_S1,support,1.0,109.00214921270965,20.0,4.0,0.0,0.0,1.0,122.46886597722255,1431.690009668636
U00923,U00923_S2,password reset,2.0,28.490811741978458,10.0,1.0,1.0,,1.0,14.13187699045868,1412.4072801136924
U01036,U01036_S2,support,1.0,174.354527227756,20.0,3.0,1.0,0.0,0.0,50.22228160666802,1255.0325574822036
U00444,U00444_S2,login,1.0,65.80889444166051,20.0,1.0,1.0,0.0,1.0,71.93297054422062,7276.644511086598
U01986,U01986_S2,support,1.0,67.24557044231265,10.0,2.0,1.0,0.0,1.0,59.436322403050745,787.2832576566354
U00300,U00300_S2,account settings,2.0,48.379007630872344,20.0,1.0,1.0,0.0,1.0,38.703642068540674,782.4818237347276
,U01498_S2,,1.0,102.00932564540533,20.0,1.0,1.0,0.0,1.0,36.7123783825168,1723.590361784492
U01306,U01306_S2,return policy,2.0,37.053712588558106,50.0,2.0,1.0,0.0,1.0,16.918965599812754,1634.0476948783294
U01399,U01399_S2,product search,2.0,80.62571567257352,50.0,3.0,1.0,0.0,1.0,34.79401524458492,285.8918618608988
U01204,U01204_S1,password reset,2.0,107.392133524289,50.0,3.0,1.0,0.0,1.0,55.18712079152413,256.07919194935187
U01707,U01707_S1,account settings,2.0,25.673204289606318,50.0,3.0,1.0,,1.0,36.6579646887764,2834.5745643828113
U01142,U01142_S1,support,1.0,63.06241625328511,50.0,1.0,1.0,,1.0,17.293092423445646,514.4088475839305
U00339,U00339_S1,billing,,44.254935697180755,10.0,3.0,1.0,0.0,1.0,50.49866842782997,2070.763603190711
U00841,U00841_S2,account settings,2.0,58.94073823936231,50.0,3.0,1.0,1.0,0.0,28.300472686062733,345.79583607558857
U01453,U01453_S1,support,1.0,112.62864524527467,10.0,3.0,1.0,0.0,1.0,19.707390801349657,1843.9528032720084
U01615,U01615_S2,product search,2.0,47.70251041239515,10.0,,0.0,0.0,1.0,45.198019065823445,
U00702,U00702_S1,checkout,1.0,77.58399143801238,50.0,1.0,1.0,0.0,0.0,11.846421149019948,357.31674934076773
U00424,U00424_S1,product search,2.0,34.78105728762084,10.0,2.0,1.0,0.0,1.0,20.4259718161205,1412.8000637322702
U00693,U00693_S2,checkout,1.0,33.473508777460346,20.0,,0.0,0.0,0.0,61.60313604136046,
,U01907_S1,help,1.0,102.31718345362151,10.0,2.0,1.0,0.0,1.0,17.316999463821993,2020.8443269755683
U01921,U01921_S2,help,1.0,22.344354895962343,50.0,,0.0,0.0,0.0,35.70335057222418,
U00917,U00917_S1,support,1.0,82.52493869588312,10.0,,0.0,0.0,,102.0293074606207,
U00496,U00496_S1,checkout,1.0,108.05349377842182,50.0,1.0,1.0,0.0,1.0,31.671056905579633,3759.452392404265
U01951,U01951_S2,login,1.0,63.10236616322739,20.0,1.0,1.0,,1.0,10.716639647489023,1196.138307249319
U01631,U01631_S1,login,1.0,39.20405226374776,50.0,1.0,1.0,0.0,0.0,10.86986901518044,551.0829399427682
U00743,U00743_S1,account settings,2.0,54.05500832932304,20.0,1.0,1.0,0.0,1.0,37.71026750091138,629.0461324869249
U00179,U00179_S2,return policy,2.0,68.56936516917524,,3.0,1.0,0.0,1.0,47.63387104998512,1058.3578415390568
U01907,U01907_S2,account settings,2.0,11.523376254685754,20.0,4.0,0.0,0.0,1.0,64.04916677005369,292.8249156124498
U01244,U01244_S2,return policy,2.0,72.32681561695134,10.0,3.0,1.0,0.0,1.0,7.360601945420465,203.67164315348802
U01146,U01146_S1,login,1.0,40.331290342754556,20.0,1.0,1.0,0.0,1.0,23.82367174342947,2110.9193251205843
U00120,U00120_S2,checkout,1.0,27.926718838051404,10.0,1.0,1.0,0.0,1.0,20.091593316991897,1130.6193617865406
U01905,U01905_S1,account settings,2.0,45.332139103737376,20.0,2.0,1.0,,1.0,12.28989093475723,3746.0225010034164
U01657,U01657_S2,account settings,2.0,57.07639493626319,50.0,2.0,1.0,0.0,0.0,33.02038380810894,19882.19393692561
U00708,U00708_S2,password reset,2.0,31.734846614797902,20.0,1.0,1.0,,0.0,66.45104312913045,122.00653104305074
U00982,U00982_S1,password reset,2.0,86.9080758143357,10.0,4.0,0.0,1.0,0.0,41.24935475159258,3888.7503265561504
U00515,U00515_S1,checkout,,28.80596808199787,10.0,2.0,1.0,0.0,1.0,64.77790020030402,229.92723151196276
U00598,U00598_S1,password reset,2.0,33.87839815814651,10.0,1.0,1.0,0.0,1.0,39.31621180710925,254.48164190930143
U01987,U01987_S2,return policy,2.0,136.56425028199885,50.0,2.0,1.0,0.0,1.0,9.188440985581833,1291.8269005311327
U01090,U01090_S1,product search,2.0,47.05545084393034,10.0,1.0,1.0,0.0,,33.18848785933914,4372.1789850475125
U01484,U01484_S2,account settings,2.0,86.7091017502632,10.0,1.0,1.0,0.0,1.0,73.36720119511311,1812.1054702477181
U01376,U01376_S1,billing,1.0,58.712348830199474,10.0,4.0,0.0,0.0,1.0,31.19300114201948,423.04943091472376
U00675,U00675_S2,help,1.0,35.77866012080534,10.0,1.0,1.0,0.0,1.0,11.588861047775165,2051.5814884728015
U00611,U00611_S1,billing,1.0,125.62177752302415,20.0,1.0,1.0,0.0,1.0,62.90837305503154,746.8751644272618
U01268,,billing,1.0,21.893261654242497,10.0,2.0,1.0,0.0,0.0,20.087813872680602,863.1707861926242
U00856,U00856_S1,checkout,1.0,64.74584399595796,50.0,1.0,1.0,0.0,1.0,63.27818939151517,8427.38250540277
U00241,U00241_S1,product search,2.0,65.97281057133661,50.0,,0.0,0.0,0.0,18.605043015704407,
U00932,U00932_S2,checkout,1.0,52.33962025681748,50.0,1.0,1.0,0.0,1.0,59.68413441975611,1214.7482241621078
U01908,U01908_S2,support,1.0,62.194751169953676,20.0,4.0,0.0,1.0,0.0,9.223782723562099,1647.303797305934
U01000,U01000_S1,login,1.0,85.38781387797475,10.0,3.0,1.0,0.0,1.0,,1167.5195245093091
U00392,U00392_S1,support,1.0,37.27593223605042,50.0,3.0,1.0,,1.0,25.24268472862421,536.1603408066796
U01034,,product search,2.0,39.669491996131185,50.0,1.0,1.0,0.0,1.0,4.7891718035886575,1346.5633841598867
U00439,U00439_S2,login,1.0,25.598027430883544,20.0,3.0,1.0,0.0,0.0,27.889819073120286,265.6662280648061
U00893,U00893_S2,return policy,2.0,132.82969660047746,20.0,5.0,0.0,,1.0,47.207172192572756,4598.074959675155
U01583,U01583_S2,help,1.0,61.78344578419743,50.0,1.0,1.0,0.0,1.0,9.52117672616786,2200.3447832563675
U01342,U01342_S1,password reset,2.0,70.3510978869739,50.0,,0.0,0.0,1.0,29.971790262091815,
U00203,U00203_S2,password reset,2.0,23.762690029484826,50.0,1.0,1.0,0.0,0.0,34.46028273727054,1828.7452764498446
U01461,U01461_S2,password reset,2.0,77.84100961685475,50.0,2.0,1.0,0.0,1.0,21.480808752368677,1171.50149953536
U00319,U00319_S1,support,1.0,35.32234073789343,50.0,1.0,,1.0,0.0,13.714500042064293,2783.5594499581075
U00382,U00382_S1,account settings,2.0,58.73274728396919,20.0,,1.0,,1.0,38.79671394628917,417.0700202085421
U00024,,checkout,1.0,33.66033041328231,20.0,2.0,1.0,0.0,,55.46701539546024,248.32674331539855
U00369,U00369_S2,,1.0,56.69715152115142,10.0,3.0,1.0,0.0,0.0,15.235429506908424,708.2637738216255
U00532,U00532_S2,billing,1.0,77.92870768062586,50.0,3.0,1.0,0.0,1.0,31.5274253388926,2524.7834141233448
U01877,U01877_S2,password reset,2.0,67.70502460398781,50.0,1.0,,0.0,1.0,63.47112060590498,134.40565672560098
U01727,U01727_S1,help,1.0,40.95753487946826,20.0,2.0,1.0,0.0,1.0,23.819429807264,708.078109678733
U00767,U00767_S1,login,1.0,49.57384195106848,20.0,4.0,0.0,0.0,0.0,14.585714487640839,1288.8986391170245
U00557,U00557_S2,return policy,2.0,62.037657367532496,50.0,1.0,1.0,0.0,1.0,36.18918020871187,153.37483527761373
U01643,U01643_S1,checkout,,65.69307190979559,50.0,1.0,1.0,0.0,0.0,63.78903806031,266.18804960688203
U01616,U01616_S1,login,1.0,65.57463413631153,50.0,5.0,0.0,0.0,1.0,39.579514088786446,619.7930050797912
