User_ID,Session_ID,Task_Name,Task_Success,Time_to_Complete_s,Error_Rate_%,Satisfaction_Score,Cognitive_Load_Score,System_Latency_ms,Click_Error_Rate,Average_Path_Length,Help_Accessed,Post_Task_Confidence,Device_OS,Timestamp
U00321,S000321,Upload,0.0,124.99613926717171,11.599416026094776,5.438364060119571,3.4861405577651032,72.17806986671815,1.9262163084944945,4.0,0.0,5.0,iOS,2024-03-27
U00322,S000322,,1.0,51.0184514091163,13.24103541854571,7.0,3.861048669858326,27.72772216873564,2.0540894397551654,2.0,0.0,5.0,Windows,2024-02-10
U00323,S000323,Checkout,1.0,143.0011934011889,3.1624428308791748,6.750895321466043,2.573720808335099,111.21825369866697,0.5290750068432801,5.0,0.0,5.0,Android,2024-01-30
U00324,S000324,Checkout,1.0,37.76181999567712,0.7520768770825623,4.620334432717497,2.4886598912849673,55.26232795258163,1.765243480338533,1.0,1.0,4.0,Windows,2024-01-22
U00325,S000325,Search,1.0,32.480535581670715,2.0851947788598935,5.925332787291727,3.5434965662674935,71.50741820889354,0.9411024587054212,5.0,0.0,5.0,MacOS,2024-02-21
U00326,S000326,Settings,1.0,14.927723749975682,12.855095855655453,7.0,2.6560316348369013,39.53676727082792,3.8395221483557482,2.0,0.0,5.0,Windows,2024-01-02
U00327,S000327,Search,,40.43150703849125,1.0672736425229745,4.577883597411983,3.26151747275264,51.63459312054887,2.7961293920479915,9.0,1.0,3.0,MacOS,2024-02-29
U00328,S000328,Login,1.0,26.927341162779854,2.351609111403566,6.83797530727461,2.972430169306795,112.76634836187166,3.954999091260555,3.0,0.0,5.0,iOS,2024-03-09
U00329,S000329,Checkout,1.0,32.49535714545194,2.9456525858161573,5.449028109833298,1.3590798986041526,60.0520594958595,3.1597896986184253,7.0,0.0,5.0,Windows,2024-01-19
U00330,S000330,Upload,1.0,32.50497016610983,9.729984046145564,7.0,3.4433884262937626,69.02785420918187,2.674880274793835,6.0,0.0,5.0,MacOS,2024-02-08
U00331,S000331,Upload,1.0,16.72958985585051,0.4238432422924316,7.0,1.9857304448494013,42.97455070586456,4.9011564889003605,4.0,0.0,3.0,Android,2024-02-19
U00332,S000332,Checkout,1.0,29.646663871164726,0.20688998204271897,,3.153250542190837,42.70173478643541,1.0752896581950004,8.0,0.0,5.0,MacOS,2024-03-02
U00333,S000333,Search,0.0,55.08647269333324,10.536404598450408,6.5431290085828735,5.0,25.378173985576257,0.5275112807391842,4.0,1.0,4.0,MacOS,2024-03-30
U00334,S000334,Checkout,1.0,11.884106792740107,5.5710189158317,6.078483217503758,3.7309824143960832,52.273430246541345,1.5011041755831789,1.0,0.0,4.0,Android,2024-02-22
U00335,S000335,Login,0.0,16.86483501188185,11.73524498390206,5.182731751888073,3.028272341974282,119.39702847081222,0.11458242867813644,6.0,1.0,5.0,MacOS,2024-01-12
U00336,S000336,Upload,1.0,96.80926337405991,2.6822007297284456,6.076109201470674,4.995243979595311,50.09377755122732,6.909581113875212,7.0,0.0,4.0,iOS,
U00337,S000337,Checkout,1.0,36.685541408078315,1.246289788482358,6.521819928776845,2.397810449931555,121.49655126813447,3.502818365206089,3.0,0.0,5.0,iOS,2024-01-11
U00338,S000338,Search,0.0,33.85920546711908,12.974979610897769,4.381678484985288,4.536315083066446,90.84319844857977,1.5384361224199974,6.0,0.0,4.0,,2024-02-25
U00339,S000339,Checkout,1.0,64.30537345249238,0.5336805775379384,6.213836779726079,2.430578950982983,44.398677717634655,0.4624584260062661,3.0,1.0,5.0,MacOS,
U00340,S000340,Upload,1.0,57.35131437166656,2.9742687514786548,6.333787705510329,2.420277849775264,17.473216358911554,1.558594559312812,3.0,0.0,3.0,Android,2024-02-02
U00341,S000341,Upload,0.0,45.57724761628022,18.44663442342216,6.802365902373882,5.0,71.98759760222697,1.3977069276446086,4.0,0.0,5.0,iOS,2024-01-28
U00342,S000342,Checkout,1.0,17.074373267670868,5.29841441073644,5.850768978586862,1.5446111371603242,61.316733351643286,0.2926336997868036,3.0,0.0,3.0,MacOS,2024-03-01
U00343,S000343,Search,1.0,53.92003951371159,3.3192983452872107,7.0,3.8606442606533906,48.62906055124036,0.5491134051801891,6.0,0.0,4.0,Android,2024-02-13
U00344,S000344,Login,,46.82350456420727,0.7764784329431502,7.0,3.072503784035749,60.659265194059394,1.8013651333838923,4.0,0.0,4.0,Android,2024-01-06
U00345,S000345,Upload,1.0,22.67335658183661,4.275060431898088,6.860029718822401,2.5321573236302872,64.55049448950119,3.1457075077400902,5.0,0.0,5.0,MacOS,2024-02-03
U00346,S000346,Search,1.0,21.153083193508117,12.483474281444309,5.693908993447446,,63.06120628230329,0.5314849823400467,4.0,0.0,4.0,iOS,2024-01-17
U00347,S000347,,1.0,30.736806892815643,0.7611117723263059,5.3724900293710744,2.4064073158421775,32.36503315969656,1.2534621344469106,5.0,0.0,4.0,Windows,2024-01-10
U00348,S000348,Upload,1.0,96.39500366865867,5.393500017981403,4.495664997865692,3.4749814122206892,105.60125524265713,0.4507978224163479,7.0,0.0,3.0,iOS,2024-02-24
U00349,S000349,Upload,1.0,37.317937545716,0.25266272118775945,4.62336797098979,4.083109528306859,37.39061648062039,6.135756069484113,9.0,1.0,,Windows,2024-03-15
U00350,S000350,Search,0.0,30.445303362771035,14.773202927093479,3.667844653651022,3.7695636409616733,34.33743276360588,2.2137406516025155,3.0,0.0,5.0,iOS,2024-03-04
U00351,S000351,Checkout,1.0,4.750521679739325,6.223549546971551,6.032799052032971,2.650504057553489,43.31284040658143,0.005479250900611085,9.0,0.0,3.0,Android,2024-03-20
U00352,S000352,Checkout,0.0,63.58329431457519,12.762029784099681,5.601249939600922,4.127629665240163,112.02925456528867,7.375248445449306,3.0,0.0,3.0,Android,2024-02-08
U00353,S000353,Checkout,1.0,14.549333921516935,1.456363694164476,5.0291303648807855,3.038422223747387,73.17983183219577,3.561105039223475,5.0,,3.0,Windows,2024-01-31
U00354,S000354,Settings,1.0,22.934865772811747,9.069422152550871,7.0,4.008286026360096,75.82425647669045,1.8557894746227304,5.0,0.0,5.0,Android,2024-01-17
,S000355,Settings,1.0,16.348780674933057,2.4537781450550407,6.753098774383262,2.289553354794331,38.064277197526096,1.9368393829730894,7.0,0.0,5.0,Android,2024-03-20
U00356,S000356,Settings,1.0,220.92258243472975,9.63934721005572,5.80119962610204,4.326157931848673,107.71520947330652,,3.0,0.0,5.0,Android,2024-03-24
U00357,S000357,Settings,1.0,8.799730038217286,5.703144026955538,6.395184439384505,2.33144490248084,36.53657126509505,4.976905959870079,9.0,0.0,3.0,iOS,2024-03-22
U00358,S000358,Checkout,1.0,28.417606705868824,4.098910682980932,6.604545230005682,3.7617918565560515,73.09411887123619,6.225190038434952,9.0,1.0,5.0,,2024-01-19
U00359,S000359,Login,1.0,25.093908812093755,12.085363932898636,5.264813978266239,3.9668954749145287,41.50677113750862,1.3952532482252276,5.0,0.0,5.0,iOS,2024-02-14
U00360,S000360,Upload,1.0,47.2766245061908,0.5421072611393376,7.0,3.5226555259368277,56.31348227990951,2.3554852637378,4.0,0.0,5.0,Windows,2024-01-25
U00361,S000361,,1.0,52.36564770519316,7.3267393660163584,7.0,2.956597264331279,84.10841184923626,1.701522282439503,5.0,1.0,4.0,Android,2024-02-06
U00362,S000362,Checkout,1.0,6.894815125461608,2.6231609743716398,6.8898776845889325,3.100073497795272,64.61980235699174,7.707551186452638,4.0,0.0,4.0,Windows,2024-02-06
U00363,S000363,Upload,1.0,17.999581196556772,3.2898848637668543,6.4209807339917795,2.4548224091550956,80.45858664319991,1.9948643867828986,6.0,0.0,5.0,MacOS,2024-01-04
U00364,S000364,Settings,0.0,103.60231892744387,16.6160202876325,5.230093256974707,5.0,59.9146534646536,1.4014740531283452,2.0,0.0,5.0,Windows,2024-03-19
U00365,S000365,Search,1.0,48.36901487536677,,6.492604639645598,3.3407403082072777,40.242992708760646,0.924742591954464,6.0,0.0,5.0,Android,2024-03-30
U00366,S000366,Settings,1.0,63.71499301110387,6.378402679263529,5.493927261389877,3.343377413377156,24.307595592881146,2.892318347246382,3.0,0.0,4.0,Android,2024-01-28
U00367,S000367,Checkout,1.0,30.53096286124158,4.148686520471595,7.0,3.263872625846185,94.71323244569523,2.6413134093999995,5.0,0.0,3.0,iOS,2024-01-24
U00368,,Settings,1.0,48.154609978145416,8.295670810388907,,2.8802601880469676,40.92963913760922,1.1898805774217052,3.0,0.0,3.0,Android,2024-03-11
U00369,S000369,Search,1.0,20.103800881751074,0.6695916152465571,5.843805480322842,3.430461209728693,80.39509278333463,2.4330224851751527,5.0,1.0,5.0,,2024-01-11
U00370,S000370,Search,1.0,33.9715221330867,5.583666836013979,4.910697428099679,1.597398944092771,75.22222431255734,0.6941004482981026,4.0,0.0,5.0,MacOS,2024-03-21
U00371,S000371,Search,0.0,19.01822606264027,12.2122429195989,5.170889942944966,4.704086884937858,46.295462171721724,2.009948001119511,5.0,0.0,4.0,Android,2024-03-11
U00372,S000372,Settings,1.0,33.637654927248526,1.7804440229387186,5.911563397439113,4.5466774579147735,19.863013882406257,1.4937971762755016,7.0,0.0,5.0,MacOS,2024-02-10
U00373,S000373,Settings,1.0,40.41515496460321,3.883839062227887,5.039590756550204,4.38610903456373,59.6204199912905,0.08170248844271646,5.0,1.0,4.0,iOS,2024-03-17
U00374,S000374,Search,0.0,131.22977443786664,10.0023070406308,5.535511657721761,5.0,45.51215038514195,2.2816562321464553,6.0,0.0,3.0,Android,2024-02-09
U00375,S000375,Checkout,1.0,19.920910508532124,8.570079397364077,4.5920612359328965,2.65962796280957,70.70274292333337,2.833082695499913,6.0,0.0,5.0,Windows,2024-03-12
U00376,S000376,Settings,1.0,33.295072922140974,0.4741475139422029,5.324025434580978,3.6212958957375307,51.26553154645605,0.19713648799132544,4.0,0.0,5.0,MacOS,2024-03-03
U00377,S000377,Settings,1.0,37.88159627603746,1.8923812769605375,6.987160353345905,1.6489571726125976,39.80959770631304,1.2131934767627688,3.0,0.0,4.0,iOS,2024-01-15
U00378,S000378,Settings,1.0,29.436549844267695,4.770610014391157,6.576716467264378,2.809873107760029,74.2998009629141,3.721968376807117,6.0,0.0,4.0,iOS,2024-03-30
U00379,S000379,Checkout,,41.49778393727308,12.594499172920703,6.909919255151527,3.72337159207543,51.731089424426024,5.13828588228308,4.0,0.0,5.0,Windows,2024-02-22
U00380,S000380,Settings,1.0,22.359530432085716,0.10519355008392797,5.805400841866689,1.7655269072672113,37.407952728213296,2.2482196413249866,8.0,1.0,,Windows,2024-02-01
U00381,S000381,Checkout,1.0,160.4064028455,11.665314389358182,5.256296359630429,4.858821499376103,136.59974434238242,1.6591003750690847,4.0,0.0,4.0,MacOS,2024-01-28
U00382,S000382,Settings,1.0,15.785996377201776,1.4275895387693152,6.611554659555451,2.25011693644012,123.46457612092581,0.8795207055703033,7.0,0.0,4.0,Windows,2024-03-22
U00383,S000383,Settings,1.0,13.38183446576934,0.4639544509960751,,4.332805507822089,108.98055682582888,1.9388031761311606,4.0,0.0,3.0,Windows,2024-03-10
U00384,S000384,Checkout,0.0,10.217640574651298,13.956293428146223,5.02563525930115,5.0,73.79258439706771,2.8437285571447837,5.0,1.0,5.0,Windows,2024-02-03
U00385,S000385,Login,1.0,46.3264559839351,4.958164900144876,5.731714304817071,2.787394180312504,43.89839495156358,0.9632518826721884,2.0,0.0,5.0,,2024-02-02
U00386,S000386,Search,1.0,13.923926044728471,4.0825820658544085,6.645360833952746,3.5526447900019775,114.30461631829203,2.292439501824006,5.0,0.0,4.0,iOS,2024-03-02
U00387,S000387,Settings,1.0,48.63271713462294,1.1013204493784667,5.083686395476836,2.7421361712970382,59.16471588057488,2.4639372852476087,7.0,0.0,4.0,Android,2024-01-30
U00388,S000388,Upload,1.0,29.303066627347174,2.6302427509654343,6.210129619955077,3.559268551397277,139.762329861243,1.5905481526225698,3.0,1.0,4.0,Android,2024-01-09
U00389,S000389,Search,0.0,32.85190457329137,11.947097141741619,4.384004910368144,4.3593661372249635,36.230449706017616,0.029423908123599504,4.0,0.0,5.0,iOS,2024-01-19
U00390,S000390,Login,0.0,44.05299884389187,11.921298558982247,4.810408257559866,5.0,60.175372226578375,0.09455386938511762,3.0,0.0,4.0,Android,2024-03-28
U00391,S000391,Settings,1.0,35.14701475786542,5.902485855391459,5.8444732409270514,2.4521408193781333,60.68965355269773,1.311455060888295,4.0,0.0,5.0,MacOS,2024-03-12
U00392,S000392,Search,1.0,11.675358370086414,0.18181396107154846,5.3059399747479095,2.1168451245988056,,2.691515585195089,2.0,,5.0,iOS,2024-02-21
U00393,,Login,,67.37812709744219,1.6075892556932432,3.6790122579569213,2.8453714340548686,,2.884366998576317,5.0,1.0,3.0,Windows,2024-03-28
U00394,S000394,Search,1.0,31.330398647773084,0.5231825995560339,6.948671160557603,2.9607913048274797,87.67639026860547,1.0300711767580304,4.0,0.0,4.0,Android,
U00395,S000395,Checkout,1.0,31.9147977575254,0.6108268796189917,4.654085652959259,3.2831525483014334,37.035581050099225,1.5901543141039665,3.0,1.0,5.0,MacOS,2024-03-11
U00396,S000396,Login,1.0,10.31870955242309,5.905649005500088,7.0,3.0803548814951234,58.317802729397634,1.4777692286419113,6.0,0.0,4.0,MacOS,2024-01-30
U00397,S000397,Search,1.0,16.415900355921686,1.2422586757540737,4.601788715842997,2.0411574292784045,71.67793236645605,1.752359495116644,7.0,0.0,5.0,Android,2024-02-29
U00398,S000398,Search,1.0,44.735103436782175,0.16860133681988015,5.964753249588554,2.768424527999935,22.324540639405964,1.0055663804901298,4.0,0.0,5.0,Windows,2024-02-04
U00399,S000399,Search,1.0,15.167924159038,0.1243914632824534,7.0,1.3470046381810081,60.15178998667888,0.023475120011487008,5.0,0.0,3.0,iOS,2024-03-17
U00400,S000400,Search,0.0,27.667494897021513,18.738816814553772,2.6334669053787927,4.136532821200019,170.04537848988184,4.676758715191769,6.0,1.0,3.0,MacOS,2024-03-13
,S000401,Login,1.0,22.13998823715877,9.83004851434951,7.0,3.174266398747844,60.31258682327397,0.7257418534138146,4.0,0.0,5.0,Windows,2024-01-10
U00402,S000402,Search,1.0,23.499035520448686,2.5358214807986594,6.659124485221584,3.1379517378496624,17.6126514270381,0.8966431236967801,9.0,0.0,5.0,Windows,2024-02-24
U00403,S000403,Login,1.0,54.041195547251775,0.15889740787792364,4.693005687970246,2.779735276156234,208.3489313433351,4.5168048599535595,8.0,1.0,5.0,MacOS,2024-02-25
U00404,S000404,Upload,1.0,7.1115117083891795,6.190883757267724,7.0,1.0,17.754238502620186,2.2223140850805354,4.0,0.0,5.0,iOS,2024-02-24
U00405,S000405,Settings,0.0,80.8236590456647,11.417048190625438,4.841332874561237,5.0,50.42188763108683,2.3607578278838175,5.0,1.0,3.0,Windows,2024-03-29
U00406,S000406,Search,1.0,81.80353261587874,2.235918020438765,4.87684970708391,3.165054273165493,43.31091533912307,0.4641612723288054,5.0,0.0,3.0,iOS,2024-02-11
U00407,S000407,Upload,1.0,11.991576109305896,0.629440286815857,7.0,2.5376989276903075,88.28511724259872,4.174366081968578,6.0,1.0,5.0,iOS,2024-01-22
U00408,S000408,Search,1.0,20.33677738194768,0.23975547501677452,4.193934290231771,3.7184733438876805,18.447763670791314,5.563773696457355,5.0,0.0,5.0,MacOS,2024-01-13
U00409,S000409,Login,1.0,39.29795136431581,1.717643615520063,4.592646473549044,3.0270054522207634,45.09256210001822,0.9907262244098,7.0,0.0,5.0,Windows,2024-02-18
U00410,S000410,Checkout,1.0,38.362136299169194,2.274032972544398,6.204878272285326,1.4138436744611993,124.83343763073071,0.05089837151266888,7.0,0.0,3.0,Android,2024-03-03
U00411,S000411,Settings,1.0,25.271600518202096,3.1902882400260424,7.0,2.2635906009130493,83.16281929243557,0.5647587053372182,6.0,0.0,5.0,Windows,2024-01-16
U00412,S000412,Settings,0.0,49.66881886390167,19.70956668557695,5.996039527278438,3.114081769040143,209.67065891878448,0.696692047042693,2.0,0.0,4.0,Android,2024-01-20
U00413,S000413,Settings,1.0,21.903506820787516,0.5358142432752787,5.286975398916309,3.6916070840235466,65.93526070830411,0.7500902423226901,3.0,0.0,5.0,iOS,2024-02-05
U00414,S000414,Login,1.0,16.2810477748786,1.6463553802677038,7.0,4.05380565075152,82.54324879189898,0.6009155273937367,8.0,0.0,3.0,Windows,2024-01-08
,S000415,Search,0.0,31.86984271421862,12.624369654958109,4.445419340851551,4.8743098210384765,42.4063841946856,0.995795531832909,7.0,1.0,4.0,Android,2024-01-16
U00416,S000416,Login,1.0,32.257425834021916,8.784280481534765,6.30411312753877,3.3780269697809193,28.278135227669097,0.0818016900577273,6.0,0.0,5.0,Android,2024-01-09
U00417,S000417,Upload,1.0,13.977848145033276,3.148570075967585,7.0,3.2424623095324216,64.97153350698633,0.889635967921139,3.0,1.0,3.0,Windows,2024-03-12
U00418,S000418,Login,,36.032298781962425,3.475891834460212,3.100600737121201,,17.646032818526173,1.8769267705053814,2.0,0.0,5.0,Android,2024-02-09
U00419,S000419,Checkout,1.0,16.531893566482143,2.1430871212035356,4.444754046248268,3.9663537655657235,57.791584799596926,0.08694696098609801,3.0,1.0,5.0,iOS,2024-03-03
U00420,S000420,Settings,1.0,23.447634282854377,6.376086773705165,6.019769465602793,3.492345921710452,52.985511041837896,0.5393533219853186,6.0,0.0,4.0,iOS,2024-01-22
U00421,S000421,Login,1.0,39.42711950194613,1.1633618034201811,7.0,2.507519713067811,93.37922344785949,3.3650621316956504,4.0,0.0,4.0,iOS,2024-01-13
U00422,S000422,Upload,1.0,34.853847053687794,0.6815360206766728,7.0,2.223429350615192,36.639752404816626,0.4839998338631634,6.0,0.0,4.0,Windows,2024-02-23
U00423,S000423,Search,1.0,19.406716566039034,0.8791277824388622,5.5342272349877915,1.7340332633054703,27.490927060509687,0.700645035789282,4.0,0.0,5.0,Windows,2024-03-26
U00424,S000424,Upload,1.0,11.323752374987382,1.5102064610719586,4.821973575860717,2.9358830928371358,35.68924439376642,6.706032737982424,10.0,0.0,3.0,MacOS,2024-03-05
U00425,S000425,Upload,1.0,,4.14830037925458,6.4815014575374015,3.7522760200458354,28.18914970959826,0.7352834679353067,6.0,0.0,5.0,Android,2024-03-28
U00426,S000426,Settings,1.0,18.39316109012559,1.5546027641767948,4.318748871494651,3.510090417084224,35.52003898280969,0.7738725591520179,3.0,1.0,4.0,Windows,2024-01-28
U00427,S000427,Search,1.0,48.04164252296805,0.37941281426385487,5.402963109734156,3.0112045012682502,42.31651698753783,9.359122759861691,1.0,0.0,3.0,Windows,
,S000428,Login,1.0,19.61956552085028,10.899167049962278,7.0,3.6682611744414304,84.4725747167168,0.44349706412787543,4.0,0.0,4.0,MacOS,2024-01-21
U00429,S000429,Login,1.0,40.53269925241761,0.8208256925186931,6.732745613894093,3.1723045881759226,116.11476029281022,1.5075743382679339,5.0,0.0,5.0,iOS,2024-01-05
U00430,S000430,Checkout,1.0,18.457044834488077,2.7520407507816302,4.8078855116522226,3.681965532650904,27.10798782982398,2.5899478729998435,7.0,0.0,5.0,iOS,2024-03-01
U00431,S000431,Search,0.0,,11.872677192163364,4.581320196531489,3.6723548833719915,32.29688244737342,1.4757291256980558,12.0,1.0,5.0,Windows,2024-03-14
U00432,S000432,Upload,1.0,44.525232291465954,2.221648337866087,5.930204545940367,2.6736476402075335,60.97491278584043,0.7476608944653708,2.0,1.0,5.0,iOS,2024-03-06
U00433,S000433,Checkout,1.0,18.892606450483513,7.164791257148481,7.0,5.0,68.24223429451087,1.061634733121916,3.0,0.0,,Android,2024-03-28
U00434,S000434,Login,1.0,35.150975424764894,1.776398686604655,7.0,3.6063297827480247,48.842936096521186,5.188846423687379,9.0,0.0,5.0,MacOS,2024-02-04
,S000435,Checkout,1.0,14.456220112397581,0.8005615140691742,5.0894487646328095,2.7329425427929905,124.77147089884507,1.074889880592428,12.0,0.0,4.0,Android,2024-03-22
U00436,S000436,Login,0.0,87.53010386912678,12.675599572189157,2.185865873087805,5.0,160.0052789018171,2.104272463958529,5.0,0.0,4.0,Windows,2024-02-07
U00437,S000437,Login,1.0,27.474842456079934,3.2234453514367387,6.040844160015259,2.5940423361825045,21.316609171121343,0.3003386016676113,4.0,1.0,3.0,Windows,2024-02-18
U00438,S000438,Upload,1.0,48.64799523256448,7.360197616630155,6.106609014356675,2.7102940356470473,36.98115194246114,7.361270720169219,1.0,0.0,3.0,iOS,2024-03-30
U00439,S000439,Upload,0.0,33.74951525630057,15.60206320019739,3.8472458728590437,5.0,19.647124192367055,2.6368319785522454,4.0,1.0,4.0,,2024-03-06
U00440,S000440,Settings,0.0,17.030092816010423,17.28664567909418,3.674171660261977,3.6811665818080677,62.67528344157537,0.5911239957738913,4.0,0.0,3.0,MacOS,2024-03-12
U00441,S000441,Search,0.0,37.59821516359596,10.89967387573273,2.1676584519898796,5.0,35.384341525312145,6.003186865522752,2.0,1.0,5.0,MacOS,2024-02-02
U00442,S000442,Login,1.0,31.430049812701817,5.39314054818521,4.481181301158457,3.78272290678291,90.90240283527069,10.18500860046422,6.0,0.0,5.0,Windows,2024-01-14
U00443,S000443,Checkout,0.0,10.503454662830684,18.631979641700916,5.250986551572381,3.785587073337968,48.6354527927459,2.6271433364733077,5.0,1.0,3.0,MacOS,2024-01-02
U00444,S000444,Settings,0.0,38.53844836949129,11.079350087796465,6.111599046568199,3.798606639250927,132.56472417674283,2.094077671309276,9.0,0.0,5.0,MacOS,2024-01-18
U00445,S000445,Upload,1.0,57.588186888728615,3.0233350524758356,7.0,2.949316580379879,,0.4854488130239824,8.0,1.0,5.0,Android,2024-02-24
U00446,S000446,Search,0.0,17.390277674915723,10.802908389381416,6.012791089535291,3.884285482937531,42.94792642861443,6.21906832839315,5.0,,5.0,Windows,2024-01-19
U00447,S000447,Settings,1.0,25.435406581023628,0.6757649582401574,6.752536358968251,1.9684921186872575,32.496275367775226,1.9777606436809312,8.0,0.0,4.0,Android,2024-02-21
U00448,S000448,Checkout,1.0,48.74438263595886,,6.588702888507545,2.5212071156542755,22.6203708765716,0.5552550265444088,4.0,0.0,4.0,iOS,2024-03-13
U00449,S000449,Settings,1.0,44.05065149430264,0.8027942185676804,5.742375621583633,4.859609648391116,35.583144036396845,3.0136705811030757,3.0,0.0,4.0,Windows,2024-03-27
U00450,S000450,Settings,1.0,15.03264425801469,1.0625731033389918,5.011816172401717,4.782036336159063,,0.681662871479377,3.0,0.0,5.0,Windows,2024-02-23
U00451,S000451,Checkout,1.0,32.27227168564162,3.1294593008152387,6.911071907418989,2.8714203585962754,19.895822930398676,2.7272562398385456,7.0,0.0,4.0,Android,2024-03-12
U00452,S000452,Upload,1.0,30.63792981719206,8.69407508045646,6.674821793176917,3.5690157059129177,54.27572151246666,2.127047278717652,5.0,0.0,5.0,MacOS,2024-01-03
U00453,S000453,Upload,0.0,35.243094664708906,12.312233375995014,4.292035734751955,4.1090069039335795,27.401135168947416,0.7515990509728043,2.0,0.0,4.0,Windows,2024-01-08
U00454,S000454,Login,0.0,54.07159958934924,12.853056338419009,3.0015571749052965,3.8283635732128682,52.393177141891684,1.386643529087494,5.0,0.0,4.0,Windows,2024-01-22
U00455,S000455,Search,1.0,20.003444070831932,4.334365441684012,5.974906696860851,2.0161342798440827,111.22786131178155,0.7693689145640997,7.0,1.0,3.0,Android,2024-02-12
U00456,S000456,Search,1.0,70.86892396792948,5.658961020410396,4.840419872804548,2.555202104045217,27.654061473302484,0.36136067809869515,3.0,0.0,4.0,iOS,2024-02-10
U00457,S000457,Upload,1.0,9.466309948870055,2.60228690055929,5.801370038806731,4.251004630174685,59.50487747636104,4.724854464986403,1.0,0.0,5.0,iOS,2024-01-18
U00458,S000458,Settings,1.0,91.6879387281877,0.9961329771839122,6.200272016103365,2.0966585211003657,37.01453449043559,2.6437899541783456,5.0,0.0,3.0,iOS,2024-03-12
U00459,S000459,Settings,1.0,4.950795419323832,10.1323061458801,5.00855323060401,3.7082137893057383,18.680413286887504,1.8783005474619459,4.0,0.0,5.0,iOS,2024-01-10
U00460,S000460,Upload,1.0,57.489008616376566,8.613484573739186,5.714681533149415,4.554377028195676,30.67914533080339,0.702822982638111,4.0,1.0,4.0,MacOS,2024-02-10
U00461,S000461,Login,1.0,73.21494227338202,2.2889333677009507,4.810351822705067,2.98419127288215,31.588598724247905,1.3198140984790585,7.0,0.0,4.0,iOS,2024-01-16
U00462,S000462,Checkout,0.0,39.17774605962889,19.510007415497764,5.793608380724742,4.659118734445268,46.64674176855459,2.0298652925558605,4.0,0.0,5.0,iOS,2024-02-22
U00463,S000463,Search,0.0,68.9130459003527,25.77152433171289,3.3031508817927033,5.0,26.94095994085317,1.759913726945275,,0.0,4.0,MacOS,2024-02-23
U00464,S000464,Upload,1.0,22.131987104718863,4.67965579509722,2.6418521964617256,1.8058392704319897,74.65252071857921,3.6919247812606444,7.0,0.0,5.0,Android,2024-01-19
U00465,,Search,0.0,39.37135718336126,14.93785763940587,4.466586425533967,4.693354985770709,181.6857512477792,4.931813511498522,2.0,0.0,5.0,Windows,2024-02-17
U00466,S000466,Upload,1.0,29.779852152611195,4.6334439255131885,6.643317554569422,2.801902502716153,50.61838670506217,1.309139311949292,7.0,0.0,5.0,Android,2024-01-19
U00467,S000467,Checkout,1.0,47.699121919506155,4.321397038993395,7.0,1.17916074172825,90.51062862413126,1.3527234420337142,8.0,0.0,3.0,iOS,2024-02-27
U00468,S000468,Search,1.0,18.362645458634073,0.9244823604967107,5.374390963848935,3.364405799336932,29.212460924168212,2.29570418431407,4.0,0.0,5.0,Android,2024-01-19
U00469,S000469,Login,1.0,9.804813398579022,0.6928192843324024,5.424091349211901,4.284519669696409,32.51655507423172,3.8226583168190134,9.0,1.0,4.0,iOS,2024-03-15
U00470,S000470,Settings,1.0,13.686789003707638,3.249291428054568,5.489436765737915,2.681593482848273,114.7553409765497,0.7528979919205894,3.0,1.0,4.0,iOS,2024-01-26
U00471,S000471,Upload,1.0,25.528973117683726,2.27298530632731,5.968867790887698,4.699277196852246,33.49396928490981,3.891895713522588,0.0,0.0,5.0,iOS,2024-01-06
U00472,S000472,Checkout,1.0,47.96038263324734,0.8556838541753642,6.184034597291,3.523993584475888,92.6874356707194,0.248895157175148,7.0,0.0,5.0,Android,2024-01-05
U00473,S000473,Upload,1.0,52.55045285644979,2.1801853017847272,6.780511471621856,1.7551475896408268,51.55300226200435,0.0833194406917059,5.0,1.0,5.0,MacOS,2024-02-02
U00474,S000474,Settings,1.0,6.263051128396029,1.077479003216148,4.7754285951940405,2.15278815005897,43.73630724720903,1.0887133463388912,3.0,0.0,5.0,,2024-03-07
U00475,S000475,Settings,0.0,77.29858388178859,10.193222757074054,5.097450433528949,3.4750338228060302,53.40414239834741,0.19293042711888103,7.0,0.0,5.0,Android,2024-02-23
U00476,S000476,Search,1.0,20.883625906348932,0.7188783899785384,6.598293952716747,2.901049222745746,24.738441808559006,7.951048897360148,4.0,0.0,4.0,MacOS,2024-03-26
U00477,S000477,Search,0.0,36.23852775636169,10.101597708015374,5.844124562066031,5.0,30.251465503629888,0.40009643069071876,3.0,1.0,4.0,Android,2024-03-19
U00478,S000478,Login,1.0,,0.1912940508815526,5.105809471399903,3.3660273133919407,45.73541700642766,3.8309502774111324,4.0,0.0,5.0,Windows,2024-02-09
U00479,S000479,Upload,1.0,21.233310869599126,9.986673649676723,4.956961722711504,3.3120605222044746,106.62382201573597,1.963602911793153,6.0,0.0,5.0,Windows,2024-01-11
U00480,S000480,Checkout,1.0,42.26913070347163,1.066514969192263,7.0,2.2483018800820695,106.72591098585211,6.343374506165067,7.0,0.0,4.0,Windows,2024-02-11
U00481,S000481,Login,1.0,13.570975741472324,1.8559734773285557,5.391273756154369,4.107793531996755,35.655111078654365,0.5935835790611085,6.0,0.0,5.0,iOS,2024-02-25
