User_ID,Session_ID,Referral_Source,Device_Type,Region,Step_1_Visited,Step_2_Clicked,Step_3_Submitted,Step_4_Confirmed,Completion,Exit_Step,Time_Between_Steps_s
U00552,S00552,Referral,Mobile,East,1.0,0.0,0.0,0.0,0.0,2.0,22.25336484310754
U00553,S00553,Organic,Tablet,East,1.0,1.0,0.0,0.0,0.0,3.0,12.19342653500717
U00554,S00554,Referral,Desktop,West,1.0,0.0,0.0,,0.0,2.0,28.923275829259264
U00555,S00555,Direct,Mobile,South,1.0,0.0,0.0,0.0,0.0,2.0,6.659566870214151
U00556,S00556,Paid,Desktop,West,1.0,1.0,,0.0,0.0,4.0,55.093795824351396
U00557,S00557,Paid,Desktop,West,1.0,1.0,0.0,0.0,0.0,3.0,42.68543380759156
U00558,S00558,Paid,Tablet,North,1.0,0.0,0.0,0.0,0.0,2.0,10.58793726025008
U00559,S00559,Direct,Desktop,North,1.0,1.0,1.0,1.0,1.0,0.0,15.331526319816968
U00560,S00560,Referral,Tablet,West,1.0,1.0,1.0,1.0,1.0,0.0,7.1107063301931595
U00561,S00561,Social,,South,1.0,1.0,1.0,0.0,0.0,4.0,52.33096499911666
U00562,S00562,Paid,Mobile,South,1.0,1.0,1.0,0.0,0.0,4.0,11.453774223257046
U00563,S00563,Referral,Tablet,South,1.0,1.0,0.0,0.0,0.0,3.0,13.12488769764871
U00564,S00564,Direct,Desktop,North,1.0,1.0,,0.0,0.0,3.0,37.44080197313008
U00565,S00565,Referral,Desktop,South,1.0,1.0,0.0,0.0,0.0,3.0,
U00566,S00566,Referral,Desktop,West,0.0,0.0,0.0,0.0,0.0,1.0,7.387784960898872
U00567,S00567,Referral,Mobile,West,1.0,1.0,0.0,0.0,0.0,3.0,69.77658019682913
U00568,S00568,,Mobile,East,1.0,1.0,1.0,1.0,1.0,0.0,51.24219364757521
U00569,S00569,Organic,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,19.0303049623854
U00570,S00570,Organic,Mobile,South,1.0,1.0,1.0,0.0,0.0,4.0,8.872501258683645
U00571,S00571,Direct,Mobile,North,1.0,0.0,0.0,0.0,0.0,2.0,54.86438523652227
U00572,S00572,Referral,Tablet,East,1.0,1.0,1.0,0.0,0.0,4.0,35.49206552776791
U00573,S00573,Organic,Tablet,South,1.0,1.0,0.0,0.0,0.0,3.0,10.521807655300204
U00574,S00574,Direct,Mobile,West,1.0,0.0,0.0,0.0,0.0,2.0,16.80347765771298
U00575,S00575,Social,Desktop,South,1.0,0.0,0.0,0.0,0.0,2.0,6.313201886698224
U00576,S00576,Organic,Desktop,East,1.0,1.0,0.0,0.0,0.0,3.0,7.595271935940033
U00577,S00577,Paid,Mobile,South,1.0,1.0,1.0,1.0,1.0,0.0,19.293255489537387
U00578,S00578,Organic,Mobile,North,1.0,0.0,0.0,0.0,0.0,2.0,21.16111432625863
U00579,S00579,Organic,Desktop,South,1.0,1.0,0.0,0.0,0.0,3.0,21.255744668537176
U00580,S00580,Direct,Tablet,West,1.0,1.0,0.0,,0.0,3.0,13.932761225226331
U00581,S00581,Organic,Desktop,East,1.0,1.0,1.0,0.0,0.0,4.0,5.2545056906324
U00582,S00582,Social,Mobile,West,1.0,1.0,1.0,0.0,0.0,4.0,24.010815470159912
U00583,S00583,Organic,Desktop,West,1.0,1.0,1.0,0.0,0.0,4.0,15.542941662514307
U00584,S00584,Direct,Tablet,East,0.0,0.0,0.0,0.0,0.0,1.0,26.600142014706694
U00585,S00585,Referral,Desktop,East,1.0,1.0,1.0,0.0,0.0,4.0,18.19135597702975
U00586,S00586,Referral,Desktop,East,1.0,1.0,0.0,0.0,,3.0,36.727123532026184
U00587,S00587,Paid,Mobile,West,1.0,1.0,1.0,0.0,,4.0,12.859819771709628
U00588,S00588,Social,Mobile,North,1.0,1.0,1.0,0.0,0.0,4.0,26.246721283041037
U00589,S00589,Organic,,North,1.0,1.0,0.0,0.0,0.0,3.0,29.91978252582855
U00590,S00590,Paid,Mobile,West,1.0,1.0,0.0,0.0,0.0,3.0,7.8199391591995715
U00591,S00591,Paid,Tablet,East,1.0,1.0,0.0,0.0,0.0,3.0,17.144777384249846
U00592,S00592,Direct,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,68.36856066655821
U00593,S00593,Organic,Mobile,South,1.0,0.0,0.0,0.0,0.0,2.0,15.509723642556017
U00594,S00594,Organic,,South,0.0,0.0,0.0,0.0,0.0,1.0,12.18811311697963
U00595,S00595,Referral,Mobile,North,1.0,1.0,0.0,0.0,0.0,,26.825868982688522
U00596,S00596,Organic,Mobile,West,0.0,0.0,0.0,0.0,0.0,1.0,29.355627923947846
U00597,S00597,Direct,Mobile,East,1.0,0.0,0.0,0.0,0.0,2.0,11.01552031592076
U00598,S00598,Paid,Tablet,East,1.0,1.0,1.0,0.0,0.0,4.0,11.478379233771115
U00599,S00599,Social,,,1.0,1.0,1.0,0.0,0.0,4.0,11.196658389033253
U00600,S00600,Direct,Desktop,South,1.0,1.0,1.0,0.0,0.0,4.0,21.113453048267306
U00601,S00601,Direct,Mobile,West,1.0,1.0,0.0,0.0,0.0,3.0,15.534231446937754
U00602,S00602,Paid,Tablet,East,1.0,1.0,1.0,1.0,1.0,0.0,20.912105887837047
U00603,S00603,Paid,Desktop,South,1.0,0.0,0.0,0.0,0.0,2.0,19.87183778471404
U00604,S00604,Organic,,West,1.0,1.0,1.0,0.0,0.0,4.0,30.103487225115295
U00605,S00605,Organic,Desktop,East,1.0,1.0,0.0,0.0,0.0,3.0,19.271997172590893
U00606,S00606,Organic,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,44.000282095787625
U00607,S00607,Organic,Tablet,South,1.0,0.0,0.0,0.0,0.0,2.0,56.455977477064174
U00608,S00608,Direct,Tablet,North,1.0,0.0,0.0,0.0,0.0,2.0,9.544305891745715
U00609,S00609,Paid,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,16.12689494982618
U00610,S00610,Referral,Mobile,South,1.0,0.0,0.0,0.0,0.0,2.0,16.744596746601342
U00611,S00611,Paid,,North,1.0,1.0,1.0,1.0,1.0,0.0,23.845800144435753
U00612,S00612,Organic,Mobile,East,1.0,1.0,0.0,0.0,0.0,3.0,14.712482035450877
U00613,S00613,Paid,Mobile,West,1.0,1.0,1.0,1.0,1.0,0.0,49.13929660654175
U00614,S00614,Referral,Desktop,North,1.0,0.0,0.0,0.0,0.0,2.0,18.357632049230244
U00615,S00615,Direct,Mobile,North,1.0,1.0,1.0,0.0,,4.0,9.978823830177642
U00616,,Referral,Tablet,West,1.0,1.0,0.0,0.0,0.0,3.0,21.06137043076908
U00617,S00617,Organic,Desktop,East,1.0,1.0,1.0,0.0,0.0,4.0,15.674972339777474
U00618,S00618,Social,Tablet,East,1.0,1.0,1.0,0.0,0.0,4.0,35.18616444157069
U00619,S00619,Referral,Tablet,South,1.0,1.0,1.0,1.0,1.0,0.0,6.491150814410313
U00620,,Paid,Desktop,East,1.0,1.0,0.0,,0.0,3.0,21.879476246714393
U00621,S00621,Organic,Tablet,North,1.0,0.0,0.0,0.0,0.0,2.0,47.536008054464226
U00622,S00622,Direct,Mobile,East,1.0,0.0,0.0,0.0,0.0,2.0,13.151938885144794
U00623,S00623,Organic,Desktop,South,1.0,1.0,1.0,0.0,0.0,4.0,14.528879141011076
U00624,S00624,Organic,Desktop,North,1.0,1.0,0.0,0.0,0.0,3.0,
U00625,S00625,Paid,Desktop,East,1.0,1.0,1.0,0.0,0.0,,12.206917068640289
U00626,S00626,Organic,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,8.765407714025335
U00627,S00627,Direct,Tablet,West,1.0,0.0,0.0,0.0,0.0,2.0,41.7776035788691
U00628,S00628,Referral,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,13.4839568246536
U00629,S00629,Organic,Tablet,North,1.0,1.0,1.0,0.0,0.0,4.0,20.57793457173475
U00630,S00630,Direct,Mobile,West,1.0,0.0,0.0,0.0,0.0,2.0,11.1022858811747
U00631,S00631,Paid,Mobile,West,1.0,0.0,0.0,0.0,0.0,2.0,7.490430656978768
U00632,S00632,Organic,Tablet,North,1.0,1.0,1.0,0.0,0.0,4.0,20.946100975184926
U00633,S00633,Organic,Desktop,South,1.0,0.0,0.0,0.0,0.0,2.0,79.42084797803645
U00634,S00634,Paid,Mobile,West,1.0,0.0,0.0,0.0,0.0,2.0,14.10506970841503
U00635,S00635,Referral,Tablet,South,1.0,1.0,1.0,1.0,1.0,0.0,27.23552268315694
U00636,S00636,Social,Desktop,East,1.0,1.0,0.0,0.0,0.0,3.0,49.158781091678755
U00637,S00637,Organic,Mobile,East,1.0,1.0,0.0,0.0,0.0,3.0,10.220027222696743
U00638,S00638,Paid,Desktop,,1.0,1.0,0.0,0.0,0.0,3.0,6.468420373126661
U00639,S00639,Paid,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,21.412753842563415
U00640,S00640,Paid,Desktop,South,1.0,1.0,0.0,0.0,0.0,3.0,13.951766085562866
U00641,S00641,Organic,Desktop,North,1.0,0.0,0.0,0.0,0.0,2.0,7.903549165287504
U00642,S00642,Paid,Tablet,South,1.0,1.0,0.0,0.0,0.0,3.0,9.542153410325627
U00643,S00643,Organic,Tablet,South,1.0,1.0,0.0,0.0,0.0,3.0,
U00644,S00644,Organic,Mobile,West,1.0,0.0,0.0,0.0,0.0,2.0,10.391846251603662
U00645,S00645,Referral,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,7.849721523792278
U00646,S00646,Referral,Desktop,South,1.0,1.0,1.0,1.0,1.0,0.0,14.939179989235482
U00647,S00647,Referral,Desktop,North,1.0,,1.0,1.0,1.0,0.0,
U00648,S00648,Paid,Tablet,North,1.0,0.0,0.0,0.0,0.0,2.0,45.019409071211584
U00649,S00649,Paid,Desktop,East,1.0,1.0,1.0,1.0,1.0,0.0,16.139553706341104
U00650,S00650,Paid,Tablet,East,1.0,0.0,0.0,0.0,0.0,2.0,34.11496551476616
U00651,S00651,Direct,Tablet,South,1.0,1.0,1.0,0.0,0.0,4.0,45.801680457341696
U00652,S00652,Referral,Tablet,South,1.0,1.0,0.0,0.0,0.0,3.0,27.263273593309005
U00653,S00653,Organic,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,16.719458466579947
U00654,S00654,Referral,Tablet,North,1.0,,0.0,0.0,0.0,2.0,12.956927193552184
U00655,S00655,Referral,Desktop,South,1.0,,0.0,0.0,0.0,3.0,
U00656,S00656,Referral,Tablet,South,1.0,1.0,0.0,0.0,0.0,3.0,12.931336951268566
U00657,S00657,Referral,Mobile,,1.0,1.0,0.0,0.0,,3.0,9.270418141927786
U00658,S00658,Organic,Tablet,West,1.0,0.0,0.0,0.0,0.0,2.0,16.03088883528538
U00659,S00659,Paid,Desktop,South,1.0,1.0,1.0,0.0,0.0,4.0,20.440514871095782
U00660,S00660,Organic,Mobile,East,1.0,1.0,0.0,0.0,0.0,3.0,7.834139085027484
U00661,S00661,Direct,Tablet,South,1.0,0.0,0.0,0.0,0.0,2.0,25.742656491849807
U00662,S00662,Paid,Desktop,East,1.0,1.0,0.0,0.0,0.0,3.0,21.342049778860908
U00663,S00663,Organic,Mobile,North,1.0,1.0,1.0,0.0,0.0,,19.67621172722913
U00664,S00664,Organic,Mobile,South,0.0,0.0,0.0,0.0,0.0,1.0,22.038943041956376
U00665,S00665,Paid,Tablet,South,1.0,0.0,0.0,0.0,0.0,2.0,145.89209741224283
U00666,S00666,Social,Tablet,South,1.0,1.0,0.0,0.0,0.0,3.0,7.9742115213210925
U00667,S00667,Paid,Desktop,West,1.0,1.0,0.0,0.0,,3.0,6.248427420037713
U00668,S00668,Paid,Tablet,North,1.0,1.0,1.0,0.0,0.0,4.0,13.91257492163458
U00669,S00669,Referral,Tablet,North,1.0,1.0,1.0,1.0,1.0,0.0,29.745451026628558
U00670,S00670,Organic,Mobile,East,1.0,1.0,1.0,0.0,0.0,4.0,67.39537704489489
U00671,S00671,Organic,Tablet,North,1.0,1.0,1.0,0.0,0.0,4.0,14.121498643515658
U00672,S00672,Paid,Tablet,North,1.0,0.0,0.0,0.0,0.0,,8.265010451944754
U00673,S00673,Organic,Mobile,South,1.0,1.0,1.0,0.0,0.0,4.0,
U00674,S00674,Organic,Desktop,South,1.0,1.0,1.0,0.0,0.0,4.0,21.187659591545252
U00675,S00675,Paid,Tablet,North,1.0,1.0,1.0,0.0,0.0,,11.872188013834053
U00676,S00676,Direct,Tablet,East,1.0,0.0,0.0,0.0,0.0,2.0,25.19941201935989
U00677,S00677,Paid,Mobile,,1.0,0.0,0.0,0.0,0.0,2.0,34.30389618395623
U00678,S00678,Paid,Desktop,East,1.0,1.0,0.0,0.0,0.0,3.0,
U00679,S00679,Social,Desktop,West,1.0,1.0,1.0,0.0,0.0,4.0,26.04980986889579
U00680,S00680,Organic,Tablet,North,1.0,1.0,0.0,0.0,0.0,3.0,35.33431307962194
U00681,S00681,Paid,Desktop,West,1.0,0.0,0.0,0.0,0.0,2.0,17.502697884330633
U00682,S00682,Paid,Mobile,East,1.0,0.0,0.0,0.0,0.0,2.0,28.60149224337237
U00683,S00683,Paid,Mobile,North,1.0,1.0,1.0,1.0,1.0,0.0,35.315499115179406
U00684,S00684,Direct,Tablet,South,1.0,,0.0,0.0,0.0,3.0,37.59507487373445
U00685,S00685,Referral,Mobile,North,1.0,1.0,1.0,0.0,0.0,4.0,17.511115247268478
U00686,S00686,Direct,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,15.695756010134987
U00687,S00687,Paid,Tablet,South,0.0,0.0,0.0,0.0,0.0,1.0,33.02864133834958
U00688,S00688,Referral,Tablet,West,1.0,1.0,1.0,0.0,0.0,4.0,8.456033377876059
U00689,S00689,Referral,Tablet,East,1.0,0.0,0.0,0.0,0.0,2.0,34.287002540153544
U00690,S00690,Paid,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,24.636731724938286
U00691,S00691,Organic,Tablet,West,1.0,1.0,1.0,0.0,0.0,4.0,18.694467537081874
U00692,S00692,Paid,Mobile,East,1.0,0.0,0.0,0.0,0.0,2.0,13.567248497164506
U00693,S00693,Direct,Mobile,North,1.0,1.0,1.0,1.0,1.0,0.0,5.643476572339761
U00694,S00694,Social,Tablet,East,1.0,1.0,0.0,,0.0,3.0,43.884134447549215
U00695,S00695,Referral,Desktop,North,1.0,0.0,0.0,0.0,0.0,2.0,14.075021444401502
U00696,S00696,Organic,Tablet,West,1.0,1.0,0.0,,0.0,3.0,59.50169107477069
U00697,S00697,Organic,Tablet,South,1.0,1.0,0.0,0.0,0.0,3.0,4.4870390091684405
U00698,S00698,Paid,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,38.58935538266767
U00699,S00699,Referral,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,34.51017828875975
U00700,S00700,Social,Mobile,East,1.0,1.0,0.0,0.0,0.0,3.0,13.598829191852307
,S00701,Direct,Mobile,North,1.0,1.0,1.0,1.0,1.0,0.0,23.083968919049912
U00702,S00702,Paid,Mobile,East,1.0,1.0,1.0,0.0,0.0,4.0,15.307612350154173
U00703,S00703,Social,Mobile,South,1.0,0.0,0.0,0.0,0.0,2.0,35.21300622929835
U00704,S00704,Social,Tablet,South,1.0,0.0,0.0,0.0,0.0,2.0,24.860032908632693
U00705,S00705,Direct,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,16.062601904510906
U00706,S00706,Organic,Desktop,North,1.0,0.0,0.0,0.0,0.0,2.0,7.079408383995853
U00707,S00707,Paid,Mobile,East,1.0,1.0,0.0,0.0,0.0,3.0,18.6073914743546
U00708,S00708,Organic,Mobile,South,1.0,0.0,0.0,0.0,0.0,2.0,29.013549693064604
U00709,S00709,,Mobile,West,1.0,0.0,0.0,0.0,0.0,2.0,7.511763915742229
U00710,S00710,Referral,Tablet,North,1.0,0.0,0.0,0.0,0.0,2.0,25.527745568327408
U00711,S00711,Paid,Tablet,East,1.0,0.0,0.0,0.0,0.0,2.0,27.834139430484772
U00712,S00712,Social,Tablet,East,1.0,1.0,0.0,0.0,0.0,3.0,16.552231079781773
U00713,S00713,Organic,Mobile,South,1.0,1.0,1.0,1.0,1.0,,23.191862227110033
U00714,S00714,Direct,Tablet,East,1.0,1.0,1.0,1.0,1.0,0.0,74.80581775792756
U00715,S00715,Referral,Desktop,West,1.0,1.0,1.0,0.0,0.0,4.0,18.987387339266995
U00716,S00716,Paid,Mobile,North,1.0,1.0,1.0,0.0,0.0,4.0,18.243119412060334
U00717,S00717,Organic,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,26.6368320264756
,S00718,Direct,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,25.67991797741628
U00719,S00719,Referral,Desktop,West,1.0,1.0,1.0,0.0,0.0,4.0,15.105956641580278
U00720,,Social,Desktop,,1.0,0.0,0.0,0.0,0.0,2.0,50.86979389853078
U00721,S00721,Referral,Mobile,South,0.0,0.0,0.0,0.0,0.0,1.0,39.37708322525466
U00722,S00722,Referral,Desktop,East,1.0,0.0,0.0,0.0,0.0,2.0,55.241036335181576
U00723,S00723,Direct,Tablet,East,1.0,1.0,1.0,0.0,0.0,4.0,45.04232377466257
U00724,S00724,Paid,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,5.025319379461293
U00725,S00725,Social,Mobile,East,1.0,1.0,1.0,0.0,0.0,4.0,15.745286474238707
U00726,S00726,Paid,Tablet,East,1.0,0.0,0.0,0.0,0.0,2.0,16.906026422857863
,S00727,Organic,Desktop,West,1.0,1.0,0.0,0.0,0.0,3.0,20.467614754261792
U00728,S00728,Paid,Mobile,East,1.0,0.0,0.0,0.0,,2.0,18.23015105924793
U00729,S00729,Referral,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,18.047806870211936
U00730,S00730,Organic,Mobile,South,1.0,1.0,1.0,0.0,0.0,4.0,12.575231545024966
U00731,S00731,Direct,Tablet,West,1.0,1.0,1.0,0.0,0.0,4.0,22.1251307697059
U00732,S00732,Organic,Desktop,West,1.0,0.0,0.0,0.0,0.0,2.0,72.16739176997784
U00733,S00733,Referral,Mobile,North,1.0,1.0,0.0,0.0,,3.0,74.08654757562658
U00734,S00734,Social,Tablet,,1.0,0.0,0.0,0.0,0.0,2.0,15.579894751316202
U00735,S00735,Paid,Desktop,South,1.0,1.0,0.0,0.0,0.0,3.0,27.17745445341606
U00736,S00736,Organic,Mobile,East,1.0,1.0,1.0,1.0,1.0,0.0,31.980288450576367
U00737,S00737,Organic,Mobile,East,1.0,,0.0,0.0,0.0,2.0,27.023391431908852
U00738,S00738,Organic,Tablet,West,1.0,1.0,1.0,0.0,0.0,4.0,33.027711266287
U00739,S00739,Referral,Tablet,North,1.0,1.0,1.0,0.0,0.0,4.0,47.969282731318756
U00740,S00740,Direct,Mobile,West,1.0,1.0,0.0,0.0,0.0,3.0,
U00741,S00741,Referral,Tablet,East,1.0,0.0,0.0,0.0,0.0,2.0,12.05651187252534
U00742,S00742,Referral,Mobile,West,1.0,1.0,,0.0,0.0,4.0,91.11189039647668
U00743,S00743,Direct,,East,1.0,1.0,1.0,,0.0,4.0,11.954592555714607
U00744,S00744,Paid,Mobile,West,1.0,1.0,1.0,1.0,1.0,0.0,14.944023744567913
U00745,S00745,Referral,Tablet,West,1.0,0.0,0.0,0.0,0.0,2.0,23.596013818900897
U00746,S00746,Paid,Tablet,South,1.0,0.0,0.0,,0.0,2.0,19.115127190322408
U00747,S00747,Referral,Tablet,North,1.0,0.0,0.0,0.0,0.0,2.0,13.720978441839508
U00748,S00748,Direct,Mobile,East,1.0,1.0,1.0,0.0,0.0,4.0,18.796544601457512
U00749,S00749,Paid,Tablet,West,1.0,0.0,,0.0,0.0,2.0,8.217007717363254
U00750,S00750,Paid,Tablet,North,1.0,0.0,0.0,0.0,0.0,2.0,5.104819356255704
U00751,S00751,Paid,Tablet,South,1.0,0.0,0.0,0.0,0.0,2.0,11.171938125106104
U00752,S00752,Paid,Tablet,East,1.0,1.0,0.0,0.0,0.0,3.0,10.187451894680466
U00753,S00753,Organic,Tablet,North,1.0,1.0,1.0,0.0,0.0,4.0,10.89475401528733
U00754,S00754,Organic,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,23.829032589727444
U00755,S00755,Paid,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,19.878023081472694
U00756,S00756,Referral,Mobile,North,1.0,1.0,1.0,0.0,0.0,4.0,33.824208668076466
U00757,S00757,Organic,Tablet,South,1.0,1.0,1.0,1.0,1.0,0.0,78.14133343058361
U00758,S00758,Direct,Tablet,West,1.0,1.0,0.0,0.0,0.0,3.0,27.83513817729892
U00759,S00759,Direct,Desktop,North,1.0,1.0,0.0,0.0,0.0,3.0,28.067019245687927
U00760,S00760,Organic,Mobile,West,1.0,1.0,1.0,1.0,1.0,0.0,92.96113144760787
U00761,S00761,Direct,Desktop,East,1.0,1.0,1.0,0.0,0.0,4.0,28.98539594747862
U00762,S00762,Paid,Desktop,,1.0,0.0,0.0,0.0,0.0,2.0,15.711304034890983
,S00763,Social,Mobile,West,1.0,1.0,0.0,0.0,0.0,3.0,17.911336094115477
U00764,S00764,Organic,Tablet,South,1.0,1.0,0.0,0.0,0.0,3.0,19.188340642533937
U00765,S00765,Organic,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,14.013267289955643
U00766,S00766,Paid,Tablet,South,0.0,0.0,0.0,0.0,0.0,1.0,14.90880417878971
U00767,S00767,Organic,Tablet,East,1.0,1.0,0.0,0.0,0.0,3.0,32.29204719453525
U00768,S00768,Direct,Tablet,East,1.0,1.0,0.0,0.0,0.0,3.0,12.447144795248052
U00769,S00769,Paid,Tablet,North,1.0,0.0,0.0,0.0,0.0,2.0,30.650525117330282
U00770,S00770,Referral,Desktop,South,1.0,1.0,1.0,0.0,0.0,4.0,15.910937173585209
U00771,S00771,Organic,Mobile,South,1.0,1.0,1.0,0.0,0.0,4.0,10.563698570419248
U00772,S00772,Paid,Tablet,North,1.0,1.0,0.0,0.0,0.0,3.0,14.819211833425026
U00773,S00773,Organic,Tablet,West,1.0,1.0,,0.0,0.0,3.0,8.072215005936755
U00774,S00774,Organic,Desktop,East,1.0,1.0,1.0,1.0,1.0,0.0,18.511541437589663
U00775,S00775,Organic,Desktop,East,1.0,1.0,0.0,0.0,0.0,3.0,19.119676554577776
U00776,S00776,Social,Mobile,North,1.0,1.0,1.0,0.0,0.0,4.0,25.609754844219864
U00777,S00777,Paid,Tablet,West,1.0,1.0,1.0,0.0,0.0,4.0,10.824781537168004
U00778,S00778,Organic,Desktop,East,1.0,1.0,0.0,0.0,0.0,3.0,16.017256449412862
U00779,S00779,Organic,Mobile,South,1.0,0.0,0.0,0.0,0.0,2.0,11.75008495158805
U00780,S00780,Referral,Desktop,North,1.0,0.0,0.0,,0.0,2.0,6.982488596388093
U00781,S00781,Organic,Desktop,East,1.0,1.0,1.0,0.0,0.0,4.0,45.49222222747358
U00782,S00782,Direct,Tablet,North,1.0,1.0,1.0,0.0,0.0,4.0,25.613412273947628
U00783,S00783,Organic,Desktop,South,1.0,,0.0,0.0,,3.0,28.359156837340937
U00784,S00784,Organic,Mobile,North,1.0,1.0,1.0,1.0,1.0,0.0,26.72224271885457
U00785,S00785,Direct,Desktop,West,1.0,,0.0,0.0,0.0,2.0,65.61865290634188
U00786,S00786,Paid,Mobile,West,1.0,1.0,1.0,0.0,0.0,4.0,22.949286572351667
U00787,S00787,Organic,Desktop,South,1.0,1.0,0.0,0.0,0.0,3.0,20.882777402653105
U00788,S00788,,Tablet,South,1.0,1.0,0.0,0.0,0.0,3.0,23.119417041754055
U00789,S00789,Organic,Tablet,East,1.0,0.0,0.0,0.0,0.0,2.0,5.375812479279041
U00790,S00790,Direct,Mobile,North,1.0,1.0,1.0,0.0,0.0,4.0,20.140845182861025
U00791,S00791,Direct,Tablet,West,1.0,1.0,1.0,1.0,1.0,0.0,8.581813075346481
U00792,S00792,Direct,Tablet,East,1.0,1.0,1.0,0.0,0.0,4.0,4.276302843357979
U00793,S00793,Referral,Desktop,North,1.0,1.0,0.0,0.0,0.0,3.0,69.37877846303324
U00794,S00794,Organic,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,12.738041883063644
U00795,,Referral,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,19.53644410884779
U00796,S00796,Referral,Tablet,East,1.0,1.0,1.0,0.0,0.0,4.0,40.71837821091005
U00797,S00797,Social,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,27.1237395253627
U00798,S00798,Social,Tablet,West,1.0,1.0,1.0,0.0,,4.0,22.483045976222538
U00799,S00799,,Desktop,North,1.0,1.0,0.0,0.0,0.0,3.0,33.75746432714329
U00800,S00800,Referral,Mobile,North,1.0,0.0,0.0,0.0,,2.0,59.99641609539764
U00801,S00801,Social,Tablet,North,1.0,1.0,0.0,0.0,0.0,3.0,45.04898830543105
U00802,S00802,Referral,Mobile,North,1.0,0.0,0.0,0.0,0.0,2.0,19.35087896736915
U00803,S00803,Paid,Tablet,West,1.0,1.0,0.0,,0.0,3.0,14.85471604653542
U00804,S00804,Referral,Desktop,East,1.0,1.0,0.0,0.0,0.0,3.0,10.960850408135387
U00805,S00805,Paid,Mobile,East,1.0,1.0,0.0,0.0,0.0,3.0,54.394630206992865
U00806,S00806,Direct,Desktop,North,1.0,,0.0,0.0,0.0,2.0,24.729052978326155
U00807,S00807,Paid,Mobile,East,1.0,0.0,0.0,0.0,0.0,2.0,35.84608170040207
U00808,S00808,Organic,Mobile,West,1.0,1.0,,1.0,1.0,0.0,31.711647992730033
U00809,S00809,Organic,Tablet,West,1.0,1.0,0.0,0.0,0.0,3.0,9.897817267243592
U00810,,Direct,Desktop,West,1.0,1.0,0.0,0.0,0.0,3.0,15.577558196853037
U00811,S00811,Paid,Desktop,West,0.0,0.0,0.0,0.0,0.0,1.0,10.520501536209009
U00812,S00812,Paid,Tablet,North,1.0,1.0,1.0,0.0,0.0,4.0,7.125148101232493
U00813,S00813,Direct,Desktop,North,1.0,1.0,1.0,0.0,0.0,4.0,28.705812400373866
U00814,S00814,Organic,Mobile,North,1.0,1.0,1.0,0.0,0.0,4.0,12.766760463879066
U00815,S00815,Organic,Desktop,West,1.0,1.0,1.0,0.0,0.0,4.0,12.996493907084783
U00816,S00816,Referral,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,16.697458464666397
U00817,S00817,Organic,Desktop,West,1.0,1.0,0.0,0.0,0.0,3.0,20.757322570778985
U00818,S00818,Social,Desktop,West,1.0,1.0,0.0,0.0,0.0,3.0,19.373609001536266
U00819,S00819,Organic,Desktop,West,1.0,1.0,0.0,0.0,0.0,3.0,11.019591909255372
U00820,S00820,Organic,Desktop,East,0.0,0.0,0.0,0.0,0.0,1.0,24.904433113788592
U00821,S00821,Direct,Tablet,East,1.0,,0.0,0.0,0.0,2.0,32.82210269491963
U00822,S00822,Social,Mobile,South,0.0,0.0,0.0,0.0,0.0,1.0,35.13462026066985
U00823,S00823,Referral,Desktop,North,1.0,1.0,1.0,0.0,0.0,,28.616610041602886
U00824,S00824,Organic,Desktop,East,1.0,1.0,1.0,1.0,1.0,0.0,20.361763287638844
U00825,S00825,Direct,Desktop,West,1.0,1.0,1.0,1.0,1.0,0.0,
U00826,S00826,Referral,Desktop,North,1.0,1.0,0.0,0.0,0.0,3.0,16.238559776633057
U00827,S00827,Direct,Mobile,South,0.0,0.0,0.0,0.0,0.0,1.0,24.584678237276645
U00828,S00828,Paid,Desktop,South,1.0,1.0,1.0,0.0,0.0,4.0,24.122650193357398
U00829,S00829,Referral,Desktop,North,1.0,1.0,0.0,0.0,0.0,3.0,17.515817243742003
