User_ID,Device_Type,Latitude,Longitude,Session_Timestamp,Gaze_Target,Interaction_Type,Task_Success,Distance_to_Target_m,Head_Orientation_XYZ,Latency_ms,Completion_Time_s,Cognitive_Load_Score
U0275,AR_Glasses,37.72473605205894,-122.16977916113923,2024-01-01 00:22:50,Avatar,Gaze,1.0,0.23969478975481612,"(-0.11, -0.33, -0.86)",127.40499315283719,,3.0
U0276,AR_Glasses,,-122.27501961989482,2024-01-01 00:22:55,Object_B,Gesture,1.0,0.28203907563031405,"(-0.55, -0.40, 0.78)",307.60947173322876,93.5383279630446,4.0
U0277,Oculus_Quest,37.9924788643608,-122.45993718088017,2024-01-01 00:23:00,UI_Panel,,1.0,0.8109516208431883,"(-0.84, 0.07, -0.74)",78.99227300746254,44.616292121147,3.0
U0278,HTC_Vive,37.29352101216838,-122.36235934360977,2024-01-01 00:23:05,Object_A,Gaze,0.0,0.33579623519126994,"(-0.45, -0.02, -0.87)",83.69990695924882,,1.0
U0279,AR_Glasses,37.344762310679144,-122.28735485388417,2024-01-01 00:23:10,Object_B,Gaze,1.0,0.1910293574041707,"(-0.32, -0.28, 0.84)",104.55592362566917,207.03864873986223,2.0
U0280,HTC_Vive,37.92107223088273,-122.04623345990949,2024-01-01 00:23:15,Avatar,Pointer,1.0,1.1814760833300075,"(0.18, -0.78, -0.89)",64.80231414803195,15.71285543954569,4.0
U0281,AR_Glasses,37.23948504248555,-121.9970445768173,2024-01-01 00:23:20,,Gaze,1.0,4.252658058572554,"(0.54, -0.28, 0.25)",252.37611732862368,81.92796546133025,3.0
U0282,HTC_Vive,37.028732057318194,-121.62379405969476,2024-01-01 00:23:25,UI_Panel,Gesture,0.0,9.739735315214729,"(-0.71, 0.14, -0.91)",66.72970444555418,55.20622603537081,3.0
U0283,AR_Glasses,37.30720652105732,-122.3488293958226,2024-01-01 00:23:30,UI_Panel,Gesture,1.0,0.3864713406112753,"(0.08, 0.13, 0.42)",107.56570658104279,40.33299220562981,5.0
U0284,Oculus_Quest,37.72972327220449,-122.41686400983596,2024-01-01 00:23:35,UI_Panel,Gesture,0.0,0.7221767888612227,"(0.89, -0.40, 0.05)",67.47446075676955,122.22997542590927,3.0
U0285,HTC_Vive,37.23611339321107,-122.14430077090572,2024-01-01 00:23:40,,Gesture,0.0,0.7508380184403647,"(0.59, 0.42, -0.73)",147.0654857741836,44.65714495476444,3.0
U0286,HTC_Vive,37.21485169756352,-121.80136618090617,2024-01-01 00:23:45,Object_B,Gesture,1.0,0.6879133453988626,"(0.98, 0.22, -0.38)",205.85843252071666,39.46647101643922,4.0
U0287,HTC_Vive,37.99487560195824,-122.04638360843718,2024-01-01 00:23:50,Avatar,Voice,1.0,0.1295798638892946,"(0.45, 0.74, -0.78)",122.32419021989998,68.9049139012969,2.0
U0288,Oculus_Quest,37.75558023718636,-121.79277397564144,2024-01-01 00:23:55,Avatar,Gesture,1.0,0.37645879546044136,"(-0.88, 0.78, 0.69)",173.79002542964184,54.434855023901946,2.0
U0289,AR_Glasses,37.93606165400605,-121.54489792725948,2024-01-01 00:24:00,Object_A,Gaze,1.0,2.088264672825085,"(-0.22, -0.04, -0.75)",92.79093175819845,51.476682332818896,2.0
U0290,AR_Glasses,,-121.95968111918269,2024-01-01 00:24:05,UI_Panel,Gesture,1.0,2.911054065254061,"(-0.94, -0.07, -0.59)",126.26420370008829,25.401055405466067,1.0
U0291,HTC_Vive,37.046645309744996,-122.45925834299665,2024-01-01 00:24:10,Object_A,Voice,1.0,2.7501684110576257,"(-1.00, -0.24, -0.69)",32.00496218877067,25.840040802835293,2.0
U0292,AR_Glasses,37.853021455886996,-121.68501523495068,2024-01-01 00:24:15,UI_Panel,Gaze,1.0,0.6922435470628232,"(-0.18, 0.68, 0.29)",347.1593666606869,138.27798533794234,2.0
U0293,HTC_Vive,37.36542073653921,-122.43104366197342,2024-01-01 00:24:20,Environment,Pointer,1.0,0.5507567395248998,"(0.09, 0.25, 0.32)",,120.30315364941254,1.0
U0294,AR_Glasses,37.1523123339017,-121.53309929750925,2024-01-01 00:24:25,Object_A,Pointer,1.0,1.8841310793086985,"(-0.85, -0.83, -0.46)",129.25100202230325,10.871420194011742,1.0
U0295,Oculus_Quest,37.91385224399103,-121.5456254804802,2024-01-01 00:24:30,Avatar,Voice,1.0,4.671535108900983,"(-0.47, -0.19, 0.35)",119.21860986405791,24.154887236935963,2.0
U0296,Oculus_Quest,37.285670313845635,-122.27556979011061,2024-01-01 00:24:35,UI_Panel,Gaze,1.0,0.9016378125966901,"(-0.16, 0.98, 0.79)",189.74027874020544,28.196330661336095,4.0
U0297,AR_Glasses,37.432165221018614,-122.04697875128947,2024-01-01 00:24:40,Avatar,Voice,0.0,0.7895448783109739,"(0.07, 0.18, -0.19)",59.30162182357174,27.766323080776548,1.0
U0298,Oculus_Quest,37.59307531933179,-121.62226118585201,2024-01-01 00:24:45,Object_B,Gaze,0.0,2.6998558927300875,"(-0.74, 0.31, 0.30)",38.50671982921963,57.44884120109026,5.0
U0299,HTC_Vive,37.84040776729703,-121.86336543213731,2024-01-01 00:24:50,Object_A,Gaze,0.0,1.508869900646031,"(0.24, -0.70, -0.39)",68.0452357571578,125.75188666267773,4.0
U0300,AR_Glasses,37.718121357014994,-121.91791985682991,2024-01-01 00:24:55,Avatar,Gaze,1.0,0.8849232506765913,"(-0.78, -0.32, -0.25)",73.36864681137406,12.96839102321175,4.0
U0301,AR_Glasses,37.28054264611368,-121.98718697606112,2024-01-01 00:25:00,,Voice,1.0,0.38360425520933084,"(0.12, -0.84, -0.45)",50.39518351944776,73.46174479264498,3.0
,Oculus_Quest,37.43922564035999,-122.35406473944195,2024-01-01 00:25:05,Object_A,Pointer,0.0,0.9402694668397465,"(0.04, -0.14, -0.35)",54.30780476333206,13.610483092077487,3.0
U0303,AR_Glasses,37.54828580408286,-121.90865340471655,2024-01-01 00:25:10,Avatar,Pointer,1.0,3.8178643746936083,"(-0.03, 0.76, 0.05)",175.53823666718563,48.625459967155074,4.0
U0304,HTC_Vive,37.005625069093966,-121.93031266057146,2024-01-01 00:25:15,Avatar,Gaze,1.0,0.5450715330353393,"(-0.81, 0.17, 0.36)",297.6106346424212,39.241042629989956,3.0
U0305,Oculus_Quest,37.1802404754536,-122.02417651414915,2024-01-01 00:25:20,Environment,Voice,1.0,1.2204190246067135,"(0.68, -0.87, 0.96)",146.27920563698984,28.072534540323435,4.0
U0306,HTC_Vive,37.543699051973505,-121.77291492958331,2024-01-01 00:25:25,Avatar,Voice,0.0,0.6781686691091097,"(0.40, -0.85, -0.62)",42.03406189800844,56.08310206138297,3.0
U0307,Oculus_Quest,37.83533624721366,-121.58423224540955,2024-01-01 00:25:30,Object_B,Gaze,0.0,0.8858547355376656,"(-0.94, 0.65, -0.06)",270.16565436697994,44.58982135914807,3.0
U0308,HTC_Vive,37.21740808237864,-121.55206021386397,2024-01-01 00:25:35,Environment,Pointer,1.0,0.9627486589180855,"(0.72, 0.72, 0.26)",48.73185281796034,19.488372525097855,2.0
U0309,AR_Glasses,37.26894055269707,-121.70190472814545,2024-01-01 00:25:40,Object_B,Gaze,1.0,2.1555242985845946,"(0.49, -0.39, 0.91)",76.55325779826173,38.31893026374558,3.0
U0310,Oculus_Quest,37.62376636118573,-121.8903408918928,2024-01-01 00:25:45,Object_A,Voice,1.0,1.7328821065634799,"(0.02, -0.01, -0.76)",81.18298164943015,22.433497499136084,3.0
U0311,HTC_Vive,37.404938393209356,-121.82309103513016,2024-01-01 00:25:50,Object_B,Pointer,1.0,1.2182583180343005,"(0.05, 0.49, -0.44)",53.23158438091768,37.367875362242636,3.0
U0312,Oculus_Quest,37.72016749875602,-122.18772580943023,2024-01-01 00:25:55,Object_B,Voice,0.0,2.202284438856435,"(-0.76, 0.69, -0.68)",152.22756094690587,77.95964832430842,4.0
U0313,HTC_Vive,37.77621906121225,-121.60625104504507,2024-01-01 00:26:00,Object_B,Gesture,1.0,1.3226799810108698,"(0.09, -0.41, 0.10)",48.59515431658722,25.829267452273726,4.0
U0314,Oculus_Quest,37.645340188296316,-121.86515270321483,2024-01-01 00:26:05,Object_B,Voice,0.0,0.11668492155535556,"(0.73, -0.69, -0.76)",38.89294785706708,64.52034733778703,3.0
U0315,HTC_Vive,37.851766106361914,-122.09015915847735,2024-01-01 00:26:10,Environment,Voice,1.0,1.3604523524268841,"(0.75, -0.29, -0.75)",100.68453972706945,59.09295067216065,3.0
U0316,AR_Glasses,37.40132585689937,-122.31356186518305,2024-01-01 00:26:15,UI_Panel,Gaze,1.0,0.22696330614976626,"(0.33, 0.74, 0.11)",216.0063612826394,126.01847733698254,3.0
U0317,HTC_Vive,37.48119242630799,-121.70085368747357,2024-01-01 00:26:20,UI_Panel,Voice,1.0,1.9911074263922048,"(-0.18, -0.23, -0.10)",118.08484069205966,101.10895032540016,3.0
U0318,AR_Glasses,37.12258178053647,-121.7928375047754,2024-01-01 00:26:25,Object_B,Gesture,1.0,2.491687181183508,"(-0.01, 0.89, -0.33)",113.83075332208409,,1.0
U0319,Oculus_Quest,37.25034717585763,-122.42714561539566,2024-01-01 00:26:30,UI_Panel,Voice,1.0,,"(0.64, 0.17, -0.17)",74.12906734336579,77.50935232333143,5.0
U0320,AR_Glasses,37.70049239935784,-122.15422932501694,2024-01-01 00:26:35,Object_B,Pointer,1.0,2.0162690782274946,"(-0.55, -0.64, 0.47)",60.711226829460394,95.21899600157563,2.0
U0321,HTC_Vive,37.752345287663495,-122.01953555085079,2024-01-01 00:26:40,Object_B,Pointer,1.0,0.40935111545269925,"(-0.23, -0.57, 0.19)",83.31202040643531,26.703690427471127,4.0
U0322,Oculus_Quest,37.546260723615994,,2024-01-01 00:26:45,Object_B,Gesture,1.0,2.4889282840956604,"(-0.55, 0.03, -0.41)",165.62160490445282,18.49643145952957,3.0
U0323,Oculus_Quest,37.58905876463414,,2024-01-01 00:26:50,Avatar,Gesture,1.0,3.4261460343186854,"(-0.94, 0.95, 0.80)",173.48887426401868,165.47776639731612,2.0
U0324,HTC_Vive,37.61682918821348,-122.10826894957606,2024-01-01 00:26:55,Environment,Voice,1.0,0.5458750904976282,"(-0.10, -0.13, 0.02)",137.60726662330387,102.51049989564632,2.0
U0325,Oculus_Quest,37.91019039859549,-121.73485226678352,2024-01-01 00:27:00,Object_A,Gesture,1.0,1.379177184369919,"(0.17, -0.00, 0.06)",55.447175369928175,124.164523825146,1.0
U0326,HTC_Vive,37.32391356895536,-122.03807964886249,2024-01-01 00:27:05,UI_Panel,Pointer,1.0,0.9357831229404905,"(-0.57, 0.47, 0.33)",,82.11185872598749,3.0
U0327,Oculus_Quest,37.066246514683016,-121.58300391601139,2024-01-01 00:27:10,Avatar,Voice,0.0,2.152976023990833,"(-0.60, -0.88, 0.52)",84.46701269701741,45.036617026970106,3.0
U0328,AR_Glasses,37.345422539537225,-122.12954683186851,2024-01-01 00:27:15,Object_B,Gesture,0.0,1.4953317308878102,"(-0.62, 0.45, 0.04)",111.99176432068442,65.35130091860853,3.0
U0329,HTC_Vive,37.61613401215175,-122.49043585145768,2024-01-01 00:27:20,Object_A,,0.0,1.0055662732453237,"(0.27, 0.68, 0.71)",58.71669888653115,31.00534540142526,1.0
U0330,AR_Glasses,37.44530795307836,-122.3133789110364,2024-01-01 00:27:25,Environment,Gaze,0.0,0.9549728769629705,"(0.88, -0.79, -0.29)",159.9459135926248,45.056424062699975,3.0
U0331,,37.67381454256456,-121.80918836616269,2024-01-01 00:27:30,Object_B,Pointer,1.0,0.8778194795605254,"(-0.24, 0.90, 0.94)",43.11103451134953,105.01392591415906,5.0
U0332,AR_Glasses,37.008295830205235,-121.53547236583502,2024-01-01 00:27:35,Object_A,Gesture,0.0,0.4509899519339262,"(-0.17, -0.28, 0.46)",304.2240696449348,20.173107697381703,4.0
U0333,Oculus_Quest,37.737974833409524,-122.47894919855642,2024-01-01 00:27:40,Environment,Voice,1.0,7.060172228808913,"(0.61, 0.21, -0.80)",139.8774575747284,29.58871834704401,4.0
U0334,Oculus_Quest,37.54628074708308,,2024-01-01 00:27:45,UI_Panel,Gesture,1.0,3.1347948119440723,"(-0.55, -0.92, -0.57)",68.63786140377218,41.872161451017774,4.0
U0335,AR_Glasses,37.9508301916307,-121.56670260019034,2024-01-01 00:27:50,Environment,Gesture,1.0,0.8679321681068217,"(-0.66, -0.70, 0.37)",56.81073095132911,31.051371434636376,4.0
U0336,HTC_Vive,37.271318273392616,-122.2751829998399,2024-01-01 00:27:55,Object_B,,1.0,0.9391802464224479,"(0.72, -0.18, -0.44)",144.85570557586266,26.68421855436469,3.0
U0337,HTC_Vive,37.78998235713004,-122.39812904324407,2024-01-01 00:28:00,UI_Panel,Gaze,1.0,0.9131414736632902,"(0.24, 0.23, -0.33)",70.15761712766061,62.06896533620736,
U0338,Oculus_Quest,37.74017974132813,-122.41542713102537,2024-01-01 00:28:05,Object_A,Gesture,1.0,3.830715318038246,,232.9071714361439,164.60109053144888,1.0
U0339,AR_Glasses,37.814770523145,-121.54728077711114,2024-01-01 00:28:10,Environment,Gaze,1.0,1.3814193084684347,"(0.99, -0.34, 0.78)",63.37286610233002,59.906438796929905,5.0
U0340,AR_Glasses,37.46583684308687,-121.88053365059247,2024-01-01 00:28:15,Object_B,Pointer,0.0,1.1450057174950494,"(0.91, -0.57, 0.92)",64.22252231944101,92.97469047841663,3.0
U0341,AR_Glasses,37.76809366030784,-122.10483314337277,2024-01-01 00:28:20,Avatar,Voice,1.0,0.6467395772400437,"(0.73, 0.06, 0.59)",241.75151107578472,121.40113590624443,3.0
U0342,HTC_Vive,37.901318598881886,-121.63268269124742,2024-01-01 00:28:25,Object_B,Gesture,1.0,3.7790915854387133,"(-0.70, 0.35, -0.55)",67.74811117021542,49.858977892303564,2.0
U0343,AR_Glasses,37.43421001876046,-121.68431475439333,2024-01-01 00:28:30,Object_A,Pointer,0.0,,"(-0.02, 0.16, 0.74)",277.67981895837045,16.94599737366833,3.0
U0344,Oculus_Quest,37.82972817756611,-122.498949070308,2024-01-01 00:28:35,Object_A,Voice,1.0,1.7071686850740597,"(0.78, 0.55, -0.83)",138.52295576975578,19.17205092087387,3.0
U0345,AR_Glasses,37.36091319267382,-121.90637463145065,2024-01-01 00:28:40,Object_A,Gesture,1.0,0.3851990916117453,"(-0.21, 0.95, -0.28)",44.79168953991245,72.42916871997123,4.0
U0346,AR_Glasses,37.86601047142725,-121.77004053057131,2024-01-01 00:28:45,Object_B,Voice,1.0,0.6710238545204719,"(-0.87, -0.98, -0.95)",144.84638528192957,46.49418710752957,2.0
U0347,Oculus_Quest,37.919468382951266,-121.78516748935675,2024-01-01 00:28:50,Object_A,Voice,0.0,0.6698682021795852,"(0.73, 0.99, -0.79)",98.01237591513006,32.85824949772775,3.0
U0348,HTC_Vive,37.57589035018317,-122.00145418658379,2024-01-01 00:28:55,Object_B,Gaze,1.0,2.6824733649144954,"(0.10, -0.18, 0.99)",141.71331546522248,57.290784275891156,4.0
U0349,AR_Glasses,37.80705139198998,-121.66253115292072,2024-01-01 00:29:00,Object_A,Pointer,0.0,0.6503688696167482,"(0.91, -0.05, 0.72)",90.46791959058635,13.89123900639024,2.0
U0350,HTC_Vive,37.68080584479998,-122.15450194102313,2024-01-01 00:29:05,Object_A,Gesture,1.0,3.717157042033315,"(0.47, 0.06, 0.05)",162.27089795124655,221.21082625366745,3.0
U0351,HTC_Vive,37.46152378882651,,,Avatar,Gesture,1.0,1.2337553842537328,"(0.73, -0.97, 0.10)",251.06621341861324,34.21522749684735,1.0
U0352,AR_Glasses,37.614685368406896,-121.79538928484502,2024-01-01 00:29:15,Object_B,Gaze,1.0,4.620824761952645,"(0.22, 0.90, -0.81)",225.13517841658543,110.97103579672756,2.0
U0353,AR_Glasses,37.731985287172854,-122.16956697847446,2024-01-01 00:29:20,Object_A,Pointer,1.0,1.1202502832996901,"(0.35, -0.79, -0.51)",213.4027627567474,50.025699632744946,4.0
U0354,HTC_Vive,37.42021975852886,-121.72833500740927,2024-01-01 00:29:25,Avatar,Voice,1.0,5.042574322580282,"(0.95, -0.99, 0.49)",74.54063911575643,139.94538543650674,4.0
U0355,AR_Glasses,37.13891578277467,-122.46154974368726,2024-01-01 00:29:30,Environment,Pointer,1.0,7.327657262063352,"(0.68, -0.24, 0.23)",49.697313916462726,153.60101996676124,2.0
U0356,Oculus_Quest,37.000929913820684,-121.72409460547664,2024-01-01 00:29:35,Environment,Pointer,0.0,1.922192487282388,"(-0.78, 0.89, -0.45)",117.31006626981106,84.58398911145936,3.0
U0357,HTC_Vive,37.60030671115712,-122.40627304287356,2024-01-01 00:29:40,Avatar,Pointer,1.0,3.4302057400309947,"(0.56, 0.87, -0.70)",349.31712171904235,44.83708847768949,4.0
U0358,AR_Glasses,37.85073614176026,-122.47898169469349,2024-01-01 00:29:45,UI_Panel,Voice,0.0,3.1001641980897587,"(-0.52, 0.13, 0.86)",127.40951172009504,79.18913442188018,2.0
U0359,AR_Glasses,37.208540195947215,-121.95030697130815,2024-01-01 00:29:50,Environment,Voice,1.0,3.6865441371555923,"(0.71, 0.60, -0.27)",82.1831579863098,35.16596749515903,
U0360,AR_Glasses,37.44338851215021,-122.46347810192589,2024-01-01 00:29:55,Object_A,Gesture,1.0,1.0102990768081483,"(0.74, 0.10, 0.93)",39.806002210855986,41.614440172042094,3.0
U0361,Oculus_Quest,37.89264516403102,-121.73802007068666,2024-01-01 00:30:00,Avatar,,0.0,,"(0.59, -0.09, 0.25)",137.70604462108994,52.519566304892464,2.0
U0362,,37.721826490381,-122.41985669039141,2024-01-01 00:30:05,Object_A,Pointer,1.0,0.7170061157395425,"(-0.73, -0.48, 0.66)",141.98142269304316,266.4863960700803,3.0
U0363,AR_Glasses,37.103087631955226,-121.93396280778086,2024-01-01 00:30:10,Avatar,Gaze,1.0,1.9436781979824436,"(0.71, -0.04, 0.58)",55.60461949763146,55.77557770258394,3.0
U0364,Oculus_Quest,37.962660200492024,-122.34079960882278,2024-01-01 00:30:15,UI_Panel,Gaze,1.0,2.077947316601478,"(-0.70, -0.80, 0.71)",90.46866811388676,76.83883038272376,2.0
U0365,Oculus_Quest,37.39368566081128,-122.08614675703956,2024-01-01 00:30:20,UI_Panel,Voice,1.0,1.591169252249801,,56.869869157381714,11.754859793753528,4.0
U0366,HTC_Vive,37.723191326415524,-121.65138911940831,2024-01-01 00:30:25,Environment,Voice,0.0,0.526573588773134,"(0.18, -0.02, -0.99)",95.91254364073005,73.40258099640036,5.0
U0367,Oculus_Quest,37.00379429968861,-121.77687846255823,2024-01-01 00:30:30,Object_B,Voice,0.0,0.2347509999936295,"(-0.62, -0.78, -0.91)",94.54883536291132,37.8435614395704,2.0
U0368,HTC_Vive,37.2760233927803,-122.3837519595593,2024-01-01 00:30:35,Avatar,Pointer,1.0,0.3977184044387536,"(-0.29, -0.55, 0.76)",56.25702896247637,23.911494022652064,4.0
U0369,AR_Glasses,37.24256828871513,-122.06225100529176,2024-01-01 00:30:40,Object_B,Pointer,1.0,6.562174930978784,"(0.56, 0.23, -0.52)",103.65136679824482,116.38921302424737,4.0
U0370,Oculus_Quest,37.86331874691466,-121.67777591215867,2024-01-01 00:30:45,Environment,Gaze,1.0,1.86770983261162,"(0.17, 0.84, -0.20)",69.31794111495212,42.1951281955347,4.0
U0371,HTC_Vive,37.645550354216624,-121.58537452532586,2024-01-01 00:30:50,Avatar,Gaze,0.0,1.7168675743333952,"(0.48, -0.10, 0.15)",107.62649630570297,32.27807707037334,4.0
U0372,AR_Glasses,37.765451495309264,-122.4131065863738,2024-01-01 00:30:55,UI_Panel,Pointer,1.0,0.457616231959923,"(0.03, -0.64, 0.01)",68.12543786551956,142.15318994900682,5.0
,Oculus_Quest,37.94390602585258,-122.17105891424974,2024-01-01 00:31:00,Environment,Voice,1.0,2.7757680472809194,"(0.51, -0.47, 0.94)",201.74742433617192,100.85413765758803,5.0
U0374,Oculus_Quest,37.12880977889711,-121.57193756966826,2024-01-01 00:31:05,Avatar,Gaze,1.0,2.25317066705803,"(0.82, 0.39, 0.82)",49.014519721653365,31.564315468415753,1.0
U0375,Oculus_Quest,37.0185246345491,-122.48239119165414,2024-01-01 00:31:10,Object_B,Gaze,1.0,0.15975149270057962,"(-0.55, 0.27, -0.51)",144.05776869955014,116.45514633516493,4.0
U0376,AR_Glasses,37.9366026069849,-121.67892883516573,2024-01-01 00:31:15,UI_Panel,Pointer,1.0,0.33420427717535384,"(0.58, -0.64, 0.88)",75.79774267298922,,3.0
U0377,HTC_Vive,37.731238025923695,-122.04061389932458,2024-01-01 00:31:20,Object_B,Voice,0.0,0.6472610751064619,"(0.30, -0.61, 0.65)",77.24658512149593,20.007293051291906,3.0
U0378,Oculus_Quest,37.392896489679515,-122.44197853249558,2024-01-01 00:31:25,Object_A,Gesture,1.0,3.4369462572473592,"(0.04, 0.47, 0.38)",167.49263415573932,31.92062710633501,4.0
U0379,AR_Glasses,37.79901239751239,-122.14266209687166,2024-01-01 00:31:30,Avatar,Gesture,0.0,0.5567155832479188,"(-0.16, -0.43, -0.92)",81.78274679177393,58.19468164477001,3.0
U0380,HTC_Vive,37.76451548388435,-122.10323957423712,2024-01-01 00:31:35,UI_Panel,Voice,1.0,0.9820781308710483,"(0.05, 0.30, 0.37)",64.22265043709328,19.7963634221749,4.0
U0381,AR_Glasses,37.79921328525185,-121.66822332280236,2024-01-01 00:31:40,Object_B,Gesture,,0.9371854599885444,"(-0.15, 0.30, -0.91)",119.94918079095903,130.6090852997141,2.0
U0382,HTC_Vive,37.50019837820856,-122.13908963985428,2024-01-01 00:31:45,UI_Panel,Gaze,1.0,2.598682553040843,"(0.98, 0.47, 0.36)",201.94531521488491,73.39383972307672,2.0
U0383,AR_Glasses,37.257999913535144,-121.974047920765,2024-01-01 00:31:50,UI_Panel,Gesture,0.0,1.3658107917493763,"(-0.02, -0.61, 0.15)",80.21904791587555,26.762778149478294,4.0
U0384,AR_Glasses,37.49741517284941,-121.72596394339314,2024-01-01 00:31:55,Object_B,Pointer,1.0,0.27759315563113257,"(-0.03, 0.74, -0.44)",58.382341978340605,66.67313511152261,2.0
U0385,HTC_Vive,37.45572412120833,-122.01477944249034,2024-01-01 00:32:00,Environment,Voice,0.0,0.933551479453822,"(0.21, 0.62, -0.06)",24.66246515647326,34.28994733071677,4.0
U0386,HTC_Vive,37.01872775643891,-122.39470092571464,2024-01-01 00:32:05,Environment,Gaze,1.0,3.9780748773230754,"(0.61, -0.31, -0.97)",107.44716201407421,28.78009057841451,4.0
U0387,,37.7874481996816,-121.88864338814957,2024-01-01 00:32:10,Avatar,Voice,1.0,1.359165221988418,"(-0.57, 1.00, 0.20)",297.7755740839186,90.83298067567469,5.0
U0388,HTC_Vive,37.09304962354367,-122.19363532661929,2024-01-01 00:32:15,Avatar,Gaze,,0.32590112132478566,"(0.39, -0.12, -0.08)",150.9003608766904,68.2663267107108,1.0
U0389,Oculus_Quest,37.569303609188886,-121.94882478886217,2024-01-01 00:32:20,,Voice,1.0,4.24772100692413,"(0.16, -0.57, -0.36)",122.33881926617177,67.05554284213001,5.0
U0390,,37.34379458556413,-122.48445820732316,2024-01-01 00:32:25,Object_B,Voice,0.0,0.9354488717242221,"(-0.93, -0.49, -0.24)",121.58169949493771,96.96282611151575,4.0
U0391,AR_Glasses,37.644638205770654,-122.27118209846195,2024-01-01 00:32:30,UI_Panel,Pointer,0.0,1.3885048041570034,"(-0.54, -0.61, 0.27)",141.6545275863468,36.95936560898888,4.0
U0392,AR_Glasses,37.40237788028942,-121.79680517702957,2024-01-01 00:32:35,Environment,Pointer,1.0,0.8020202509208485,"(-0.34, 0.29, -0.60)",121.14194399157093,158.29475001096858,4.0
,Oculus_Quest,37.09754701615705,-122.05300720554472,2024-01-01 00:32:40,Object_B,Pointer,1.0,0.0859623863327926,"(0.22, 0.02, 0.10)",505.00584068605986,30.503865908508,2.0
U0394,HTC_Vive,37.259946722770266,-122.05337798552387,2024-01-01 00:32:45,Environment,Gaze,1.0,2.8661492174488057,"(0.02, 0.46, 0.78)",35.73886629130153,37.240983066571424,3.0
U0395,HTC_Vive,37.76371546311645,-121.66054501388972,2024-01-01 00:32:50,Object_B,Pointer,1.0,0.5137375067380026,"(0.88, -0.38, -0.18)",83.87733342761761,43.96360100539956,3.0
U0396,HTC_Vive,37.08733466839589,-122.43079356032965,,UI_Panel,Gesture,1.0,2.250299804463075,"(-0.17, 0.47, -0.59)",41.01466498833616,125.109002298253,2.0
U0397,HTC_Vive,37.445830194854636,-122.21858840381896,2024-01-01 00:33:00,Avatar,Pointer,1.0,1.0132237851868633,"(0.58, -0.59, 0.57)",61.34764954911322,77.18773179448182,3.0
U0398,Oculus_Quest,37.93860374983585,-121.93820755426087,2024-01-01 00:33:05,Environment,Gaze,1.0,,,95.1153470076806,13.627194149398301,4.0
,HTC_Vive,37.4427799618352,-121.81179408148996,2024-01-01 00:33:10,Object_A,Voice,1.0,0.34457289488172405,"(0.03, -0.75, -0.15)",46.00149606289394,18.705936534656757,3.0
U0400,AR_Glasses,37.301909993940825,-122.07456677565418,2024-01-01 00:33:15,Environment,Pointer,0.0,0.9563855213775336,"(0.06, -0.20, -0.25)",79.85157998570354,,1.0
U0401,AR_Glasses,37.767311105870384,-122.48363847641163,2024-01-01 00:33:20,Object_A,Voice,1.0,0.2085589002668804,"(0.18, -0.32, 0.39)",41.1965478609047,76.62203445958659,5.0
U0402,Oculus_Quest,37.09348076811097,-122.1562817819423,2024-01-01 00:33:25,UI_Panel,Voice,0.0,1.1814034515373533,"(-0.53, -0.33, -0.35)",76.27090746482847,45.20295100731845,5.0
U0403,AR_Glasses,37.43487890370396,-121.88831217181873,2024-01-01 00:33:30,Object_A,Voice,1.0,0.6957399572042627,"(0.65, 0.21, 0.09)",155.4741031504219,33.698807958653674,3.0
U0404,Oculus_Quest,37.46389009143685,-122.06234796671224,2024-01-01 00:33:35,Avatar,Voice,1.0,0.5875904127940145,"(-0.34, -0.56, 0.79)",52.45541758342242,55.83356665352562,4.0
U0405,AR_Glasses,37.17491852892946,-121.99785689746992,2024-01-01 00:33:40,UI_Panel,Pointer,1.0,0.7520097083378451,"(0.63, 0.44, -0.46)",66.46095755948619,63.569212359778405,4.0
,Oculus_Quest,37.46380346403871,-121.71608333002347,2024-01-01 00:33:45,Avatar,Gaze,1.0,3.3723260848565677,"(-0.20, 0.13, -0.00)",105.83528058804744,82.85749418540942,2.0
U0407,AR_Glasses,37.333748546483896,-122.22691300871736,2024-01-01 00:33:50,Avatar,Gaze,1.0,0.397570171483877,"(-0.85, -0.88, -0.63)",63.36785338216242,31.619668872695613,2.0
U0408,AR_Glasses,37.002277959829485,-122.35188428847576,2024-01-01 00:33:55,Object_B,Gaze,1.0,1.240500629518013,"(0.84, 0.23, -0.32)",79.56490327530143,16.064203973697527,2.0
U0409,AR_Glasses,37.35065571409242,-122.421402209428,2024-01-01 00:34:00,UI_Panel,Gesture,0.0,2.423585826451375,"(0.90, 0.24, 0.98)",112.18859242975887,23.660335746883355,4.0
U0410,,37.44701870110314,-121.96579333280204,2024-01-01 00:34:05,Environment,Voice,1.0,4.501123183740899,"(-0.07, -0.17, 0.59)",123.88456362039044,80.82642701184032,2.0
U0411,HTC_Vive,37.13532689258023,-122.06210293995167,2024-01-01 00:34:10,Environment,Gaze,1.0,0.6850870426306569,"(-0.25, 0.88, -0.12)",142.58673605015215,26.624370379807047,3.0
U0412,AR_Glasses,37.934590216760874,-122.10460538288324,2024-01-01 00:34:15,UI_Panel,Voice,1.0,1.8058857925321514,"(-0.23, -0.72, -0.86)",109.59010733894229,61.74710774995975,3.0
